"","logFC","logCPM","F","PValue","FDR","genes"
"ECP_2895",-1.16757104807978,8.95355187602804,233.157350836627,1.38152811168178e-12,6.33706944828431e-09,"ECP_2895"
"ECP_1124",1.1235825522727,8.94822924322622,177.235908944945,1.74885568347574e-11,4.01100051005161e-08,"ECP_1124"
"ECP_0689",0.877648183887828,8.25411454289289,163.314788253541,3.6831888440317e-11,5.63159574252447e-08,"ECP_0689"
"ECP_1125",1.21961548863492,9.08413583639383,154.671057174218,6.02191073780405e-11,6.9056261385768e-08,"ECP_1125"
"ECP_2298",1.45703547961801,7.47544096396824,149.732099584639,8.06402029215883e-11,7.39793221602651e-08,"ECP_2298"
"ECP_1532",1.07668478293762,8.22722747273089,123.278863513587,4.52950248192512e-10,3.46280464743176e-07,"ECP_1532"
"ECP_4492",1.06648921012555,10.7692016246238,119.327024535241,6.02351500102951e-10,3.94712332996034e-07,"ECP_4492"
"ECP_2575",1.13889747580858,9.04100966671502,114.165035834895,8.85104236095818e-10,4.59825224456795e-07,"ECP_2575"
"ECP_3062",1.60216740945325,4.29198302792322,113.913414573063,9.02207765448256e-10,4.59825224456795e-07,"ECP_3062"
"ECP_4482",-1.39905875527224,8.80789208176326,111.31130080194,1.10204656578098e-09,5.05508759723734e-07,"ECP_4482"
"ECP_3282",0.735164910845979,8.83169776933913,108.329206291578,1.39296703424054e-09,5.80867253278305e-07,"ECP_3282"
"ECP_2846",1.15076392261358,7.15521437812076,106.45515301457,1.61846937985669e-09,6.1865992045022e-07,"ECP_2846"
"ECP_1552",0.963947754464531,8.42807394427633,104.977110775993,1.82468680115457e-09,6.43833719761232e-07,"ECP_1552"
"ECP_2299",1.43750497114895,6.06928786382196,98.0078349925899,3.2767907408112e-09,1.07361708057864e-06,"ECP_2299"
"ECP_4356",1.23415012543714,7.22047465834432,97.1238910229328,3.53813727147133e-09,1.08196237761593e-06,"ECP_4356"
"ECP_2562",1.1078707158814,6.36799323221537,93.7912959733818,4.75051779854407e-09,1.3619140713701e-06,"ECP_2562"
"ECP_1339",1.12761771418838,8.66938127865435,83.6694850495411,1.23012766804752e-08,3.15723035210001e-06,"ECP_1339"
"ECP_3279",0.887392401110027,8.64640931335652,83.5970928665483,1.23893931410072e-08,3.15723035210001e-06,"ECP_3279"
"ECP_1481",0.72041091076411,9.75633279273522,81.3293966357639,1.55337991247407e-08,3.75018613606239e-06,"ECP_1481"
"ECP_0865",0.83040216648592,8.58766892005242,80.4041078369323,1.70607158591569e-08,3.91287518229763e-06,"ECP_0865"
"ECP_2484",0.968472969283691,8.00742674013674,79.1351218994127,1.94295689813448e-08,4.05106513261038e-06,"ECP_2484"
"ECP_4357",1.52681800059946,9.24367744516364,80.9248741406839,1.93134579088549e-08,4.05106513261038e-06,"ECP_4357"
"ECP_0609",0.67656733802843,9.28671176318732,77.1014220275252,2.40158786130311e-08,4.78960153034669e-06,"ECP_0609"
"ECP_1513",1.29645497375659,8.45851277939983,76.4316297718097,2.57772882963724e-08,4.92668422564418e-06,"ECP_1513"
"ECP_3280",0.945754958294536,8.37836057796336,72.0573236055903,4.14438210624777e-08,7.6041122885434e-06,"ECP_3280"
"ECP_4180",1.08257541579248,8.88415739335232,71.5702693319756,4.37554919533979e-08,7.71947852270138e-06,"ECP_4180"
"ECP_1769",1.15756082432958,8.40877326135516,66.0406375835314,8.27816828985222e-08,1.40636881279823e-05,"ECP_1769"
"ECP_4168",0.885803913599183,9.40321413429848,64.4866978158002,9.97703663544603e-08,1.63445239452825e-05,"ECP_4168"
"ECP_0135",0.728573931039508,7.59870940063277,63.0830927137387,1.18450427516426e-07,1.75268422908983e-05,"ECP_0135"
"ECP_2295",1.53248617629298,6.17130356299559,63.133675582196,1.17714085671158e-07,1.75268422908983e-05,"ECP_2295"
"ECP_4108",-0.823390806796597,6.28398603876806,63.3413124458653,1.14743759999018e-07,1.75268422908983e-05,"ECP_4108"
"ECP_0597",1.06295232289566,9.95402384239449,61.5377310791723,1.43579211212568e-07,2.05811825572515e-05,"ECP_0597"
"ECP_3129",0.591034123259475,8.30177066458656,61.2906877635324,1.48114507569151e-07,2.0587916552112e-05,"ECP_3129"
"ECP_1514",1.17696237932452,9.53590734020949,60.8842667895175,1.55922161367937e-07,2.10357339469037e-05,"ECP_1514"
"ECP_0855",0.952214805759765,8.28559467939353,59.6278022173541,1.83065979519897e-07,2.39921042302219e-05,"ECP_0855"
"ECP_1726",-0.854481799479985,6.01227684909786,57.4426735918494,2.43515806028019e-07,3.10279722847367e-05,"ECP_1726"
"ECP_1553",1.03624421761504,7.87727619063647,56.7467160364918,2.67142139632992e-07,3.31184052566631e-05,"ECP_1553"
"ECP_2300",1.18291267040719,6.197528939339,55.7225721750293,3.06620350427028e-07,3.70123038791783e-05,"ECP_2300"
"ECP_1295",-0.817432295997554,6.86879778774984,54.9137352155966,3.42342083010955e-07,3.9451535141864e-05,"ECP_1295"
"ECP_2296",1.14684804035701,8.12214481506479,54.8778607383509,3.44029083425891e-07,3.9451535141864e-05,"ECP_2296"
"ECP_2214",0.794431646835012,7.46882305589672,54.1269063883654,3.81526358046824e-07,4.26844244966044e-05,"ECP_2214"
"ECP_0470",-0.623745704789521,7.90759923571562,53.1296426682276,4.38441870849928e-07,4.788411575211e-05,"ECP_0470"
"ECP_1748",-0.545988767010998,7.67136933218514,51.3468799321328,5.64915687222651e-07,5.88924603929614e-05,"ECP_1748"
"ECP_3716",1.40691602013567,5.87975097145836,51.4990154247133,5.52690128353935e-07,5.88924603929614e-05,"ECP_3716"
"ECP_0048",0.595097644276426,8.48548289357485,50.7440294300638,6.16367862385968e-07,6.2828430772543e-05,"ECP_0048"
"ECP_0523",1.01883167583056,11.2451203961014,50.5577788164053,6.33289393506749e-07,6.31499662612056e-05,"ECP_0523"
"ECP_1255",-0.525411715101568,9.56677357868188,48.7668743864482,8.24794888285341e-07,7.72207115544823e-05,"ECP_1255"
"ECP_1422",0.745383475457999,7.20295040094611,48.766024418872,8.24899687414352e-07,7.72207115544823e-05,"ECP_1422"
"ECP_1515",1.05302381393509,6.64729870406324,48.9547621562502,8.01983962185754e-07,7.72207115544823e-05,"ECP_1515"
"ECP_2297",1.17536240291484,6.33389719371448,47.0944079009524,1.06240176622883e-06,9.74647380338329e-05,"ECP_2297"
"ECP_1558",0.751944256091427,9.56290519145209,44.5801089674569,1.57381585704805e-06,0.000141550849730969,"ECP_1558"
"ECP_0653",1.20429981257519,5.88300210020631,44.3306796916402,1.63777295966953e-06,0.000144470472423157,"ECP_0653"
"ECP_4690",0.526589322874623,9.06401227074941,43.9246742676489,1.74807679124395e-06,0.000151291098895019,"ECP_4690"
"ECP_4355",0.886968704472624,7.4045598048257,43.5075827544396,1.86996073900817e-06,0.000158842776107972,"ECP_4355"
"ECP_4142",-0.689015876681403,7.96336574671235,43.0629100292752,2.01028533373982e-06,0.000167657796833901,"ECP_4142"
"ECP_3339",0.838725052911085,4.87744094410391,40.8177106916316,2.92062114200125e-06,0.000239230163899281,"ECP_3339"
"ECP_0530",-0.488197754897307,8.66168998155152,40.4456971722627,3.11132535841826e-06,0.000246062921018354,"ECP_0530"
"ECP_2280",0.560316681279878,6.74361145086083,40.4503821484726,3.10884023141321e-06,0.000246062921018354,"ECP_2280"
"ECP_0524",1.02614401326235,9.76793910512444,39.8568558502384,3.44178121100568e-06,0.000267583905337001,"ECP_0524"
"ECP_2381",-0.668573280618053,6.64567087500044,39.4553400386599,3.68917933603642e-06,0.000282037760239985,"ECP_2381"
"ECP_0357",1.46680829701857,5.78049487200268,36.919947394564,6.80841724585583e-06,0.000503713063011946,"ECP_0357"
"ECP_3278",0.571032811429513,6.86303591934139,36.1126283403022,6.70414515197445e-06,0.000503713063011946,"ECP_3278"
"ECP_1544",1.19244739396011,4.97025115778721,35.5056953870768,7.50149639786961e-06,0.000546180380587745,"ECP_1544"
"ECP_0165",0.50237216340777,7.63605718088463,34.5973501408832,8.89666769343769e-06,0.000637640854840605,"ECP_0165"
"ECP_1397",-0.54450947970382,6.28469350148159,34.4214695907831,9.19852288165127e-06,0.000649132683971298,"ECP_1397"
"ECP_4048",-0.529398530914027,7.68736432765999,34.202347873611,9.59045555132263e-06,0.000666536660816923,"ECP_4048"
"ECP_0164",0.540506153099234,10.3325319974472,33.5794012195523,1.08086795588517e-05,0.000739991240842577,"ECP_0164"
"ECP_2071",0.809902239818615,5.88915773824615,32.628360346443,1.30099229468229e-05,0.000864877051551833,"ECP_2071"
"ECP_2444",-0.691904232923917,5.57585071047317,32.6299336056216,1.3005897132069e-05,0.000864877051551833,"ECP_2444"
"ECP_2486",0.672834730511951,6.37971643324848,31.8969453999221,1.50389387982072e-05,0.000985480175248235,"ECP_2486"
"ECP_3322",1.18942142737342,10.7835961332219,32.7128448940499,1.57634928876698e-05,0.0010184104489541,"ECP_3322"
"ECP_0356",0.984609201857064,6.14304555291834,31.5177435846247,1.62260343663397e-05,0.00103373360608889,"ECP_0356"
"ECP_1773",0.547513013365442,9.52965571205616,31.3414016775242,1.68128814957732e-05,0.00105644777289194,"ECP_1773"
"ECP_1265",0.76600953460669,7.4499399233734,31.2662674755142,1.7069980709694e-05,0.00105810812858603,"ECP_1265"
"ECP_3964",0.514210924237927,6.84647478091937,30.5581685214778,1.97172019010681e-05,0.00120590406826932,"ECP_3964"
"ECP_0940",-1.50377061496468,9.90484848371376,32.7972232096816,2.13663329681579e-05,0.00128957064901237,"ECP_0940"
"ECP_4365",0.928483866307899,4.5899016508959,30.019246922993,2.20349249776924e-05,0.00131265195938539,"ECP_4365"
"ECP_2578",-0.53283118617758,8.44672811617874,29.0923232945409,2.67550691702758e-05,0.00155348737068424,"ECP_2578"
"ECP_4364",0.766569570410305,6.26281293721783,29.1471938340525,2.64466222322902e-05,0.00155348737068424,"ECP_4364"
"ECP_1083",-0.365355957168873,9.56261042845074,28.5889884869772,2.97766680807037e-05,0.00170731970607735,"ECP_1083"
"ECP_3136",-0.69741526265345,6.92103017170489,27.4365816010122,3.82110419234041e-05,0.00216387715188462,"ECP_3136"
"ECP_2574",0.739763236885911,8.48842948378572,26.891333680957,4.30920412528615e-05,0.00241052674666921,"ECP_2574"
"ECP_0866",0.551333600281131,8.11654842119216,26.3714638564772,4.8391587949773e-05,0.00267436402320011,"ECP_0866"
"ECP_2833",0.441548566019151,7.37349439200647,26.2353834460653,4.98945402292345e-05,0.00272459828608927,"ECP_2833"
"ECP_1521",0.888197167316762,5.01979412285214,26.0517535120696,5.20047078246349e-05,0.00280641876225412,"ECP_1521"
"ECP_1452",0.675744480681431,7.81975085563414,25.6056448690502,5.75521500069568e-05,0.00304782769512917,"ECP_1452"
"ECP_2485",0.702204045424774,9.18063737066428,25.5363020805844,5.84715145348522e-05,0.00304782769512917,"ECP_2485"
"ECP_3248",0.648155562319062,6.06981860124356,25.5660246271786,5.80754805946887e-05,0.00304782769512917,"ECP_3248"
"ECP_3739",-0.47335333196186,7.37624342613136,25.3205069697045,6.1437594353024e-05,0.00313126939219246,"ECP_3739"
"ECP_4491",0.886918479193102,8.50744148712204,25.8358523457561,6.09483862411209e-05,0.00313126939219246,"ECP_4491"
"ECP_3570",-0.699006780337131,5.33706320440259,25.1443222475871,6.39822161391591e-05,0.00322512555417937,"ECP_3570"
"ECP_3648",0.635181348066514,5.64863238807626,24.818974274305,6.89917237957406e-05,0.00343983735925068,"ECP_3648"
"ECP_1518",1.28662632647096,2.74919434978231,23.8800828927796,8.60383293278939e-05,0.00415429280660052,"ECP_1518"
"ECP_1531",0.904904835144814,8.11462941386523,24.3874146335582,8.59358308737177e-05,0.00415429280660052,"ECP_1531"
"ECP_2552",-0.34753073231853,9.16002673729695,23.9266864094605,8.5090543850927e-05,0.00415429280660052,"ECP_2552"
"ECP_1598",-0.657258731958847,5.74735473049781,23.803464563939,8.76218963467275e-05,0.00418668373481707,"ECP_1598"
"ECP_3413",0.680406638121404,5.25769456398915,23.6380371119877,9.11515810091274e-05,0.00429713741770976,"ECP_3413"
"ECP_4181",0.681700330540566,7.14446352879555,23.6080888606212,9.18071652355694e-05,0.00429713741770976,"ECP_4181"
"ECP_0550",1.0173405040739,4.19534321586335,23.473968860201,9.48075049117088e-05,0.00439274772757584,"ECP_0550"
"ECP_0864",0.798680979654023,6.87812890575635,23.1599364393972,0.000102263852586529,0.00469084291814408,"ECP_0864"
"ECP_0916",-0.309606302132605,8.60108873426018,23.067118483541,0.000104589636559716,0.00475002636534077,"ECP_0916"
"ECP_1545",0.963824272730466,4.54829251221387,22.9149386230461,0.000108529944047328,0.00488065542495191,"ECP_1545"
"ECP_3265",0.369129796262705,11.5330131256805,22.6071639508712,0.000117008313961414,0.0052108459819515,"ECP_3265"
"ECP_0607",-0.484388320040739,6.87112202810022,22.3432983697403,0.000124859853718926,0.00550703989431454,"ECP_0607"
"ECP_1689",1.37740042669892,6.76663659487396,23.5404837039244,0.000128938726217058,0.00555075793903636,"ECP_1689"
"ECP_2415",0.936865046294953,5.94706023914313,22.1963915633184,0.000129481382052952,0.00555075793903636,"ECP_2415"
"ECP_4123",1.75038556353588,8.5480388273144,24.3918359906632,0.000128243813650856,0.00555075793903636,"ECP_4123"
"ECP_1480",1.02695298286295,5.5066957581614,22.1368142475977,0.000131409044894595,0.0055812341567732,"ECP_1480"
"ECP_0185",0.392711859176116,10.5007951287501,21.9629195092561,0.000137218649871136,0.00567485928879414,"ECP_0185"
"ECP_1741",-0.55387956621435,5.84637433253456,21.9972227584047,0.000136050590375343,0.00567485928879414,"ECP_1741"
"ECP_4422",-0.372600909952727,9.99857713765409,21.9598147420924,0.000137324914117321,0.00567485928879414,"ECP_4422"
"ECP_2106",-0.458704735590438,7.36214754916525,21.3059326365774,0.000161863414779103,0.00659383519319477,"ECP_2106"
"ECP_4420",0.375007040871687,9.09684171012429,21.2919572667138,0.000162438059043168,0.00659383519319477,"ECP_4420"
"ECP_3127",0.509571300149677,10.8361240154363,21.1616298727053,0.000167906438122842,0.00675602483920594,"ECP_3127"
"ECP_0110",0.528492673846216,5.46609884420998,20.8508767472293,0.000181781833658074,0.0072507240955616,"ECP_0110"
"ECP_0138",0.440642236215834,5.94509660179051,20.7830763940225,0.000184974202920817,0.00731445404136022,"ECP_0138"
"ECP_1029",-0.608416262714284,8.81995471577854,20.3787846005335,0.000205340882988558,0.00805041564332064,"ECP_1029"
"ECP_2277",-0.418912692922069,10.7749134887446,20.3200045306372,0.000208502507056721,0.00810509321923032,"ECP_2277"
"ECP_2414",0.408975285283403,6.15888088523208,20.1983786346462,0.000215216150265813,0.00829576875016204,"ECP_2414"
"ECP_2303",0.938581763732313,6.62419580607093,20.4779732036526,0.000221467507975344,0.00846559549235752,"ECP_2303"
"ECP_1105",1.08739571995768,4.73131189964462,19.8141767167292,0.00023803816814295,0.00902381055596455,"ECP_1105"
"ECP_3542",-0.584984926583413,5.41518731334983,19.6449563985813,0.000248925445114398,0.00928309769707107,"ECP_3542"
"ECP_4182",-0.32750199731074,7.45259703626258,19.6582490853588,0.000248050655956216,0.00928309769707107,"ECP_4182"
"ECP_0684",-0.316548944257644,9.01672432784935,19.4852308211707,0.000259707119939764,0.00960706902551367,"ECP_0684"
"ECP_2105",-0.431034749369839,6.76534833483792,19.246643451144,0.000276783118108654,0.0101568333021152,"ECP_2105"
"ECP_0950",-0.429168517298388,6.30146784740309,19.2065852384558,0.000279769656998409,0.010184947751204,"ECP_0950"
"ECP_2302",1.02632161280345,5.84288824069678,19.3842411499358,0.000293332600264937,0.0105946191922462,"ECP_2302"
"ECP_2527",0.376159035903483,7.40305082459721,18.7795273220697,0.000313914772347551,0.0112494301621736,"ECP_2527"
"ECP_0105",-0.362269477842164,7.71229579169398,18.7153572578713,0.000319431413546031,0.0113583867746949,"ECP_0105"
"ECP_0050",0.645761422266592,4.87666261280374,18.6842596589683,0.000322143218774255,0.0113666995732116,"ECP_0050"
"ECP_2933",-0.377707286155653,9.90712276105776,18.545755826219,0.000334533329612549,0.0117137739155173,"ECP_2933"
"ECP_3868",0.452533331818939,6.92432427370843,17.9181701615844,0.000397659915006387,0.0138186820464719,"ECP_3868"
"ECP_3943",-0.513773298805425,9.26570792815258,17.5094286764618,0.000445791441997356,0.0153747770258787,"ECP_3943"
"ECP_0941",-0.413930725944472,9.83403816451355,17.2127073939818,0.00048475390372593,0.0164708604177099,"ECP_0941"
"ECP_2002",1.02821516833986,2.15219430204967,17.2251345359391,0.000483048739432208,0.0164708604177099,"ECP_2002"
"ECP_2510",-0.356842349617847,8.66052185451635,17.1641193185401,0.000491484823294175,0.016576771209194,"ECP_2510"
"ECP_0849",-0.37352231021701,8.48194234863948,17.1187964732185,0.000497856431136605,0.0166691054717052,"ECP_0849"
"ECP_4049",-0.492633430421905,6.27860560101666,16.9442526066178,0.000523259267018843,0.017392683027648,"ECP_4049"
"ECP_0179",-0.307583977074805,8.90017752296663,16.7901482073915,0.00054687917890734,0.0179067375802299,"ECP_0179"
"ECP_0647",-2.46208830746266,1.1946383564168,16.769387958677,0.000550150066154532,0.0179067375802299,"ECP_0647"
"ECP_4418",0.359306609315307,9.36822653087587,16.7675795257807,0.000550436014565601,0.0179067375802299,"ECP_4418"
"ECP_2093",-1.14314988613328,2.04528687312599,16.6725195973637,0.000565700178716148,0.0182737092941618,"ECP_2093"
"ECP_1523",-0.398640449909095,7.0087403693139,16.6185609044669,0.000574571904055334,0.0184304987685442,"ECP_1523"
"ECP_1601",-0.887082610519689,8.7401038862114,17.2031134388706,0.000580774949964981,0.0185001020520095,"ECP_1601"
"ECP_1587",0.537212237602049,10.9261606251606,16.3770309117022,0.00061620985502786,0.0193599630480328,"ECP_1587"
"ECP_2825",2.13598586182222,0.914590104224552,16.39337708588,0.000613289267923414,0.0193599630480328,"ECP_2825"
"ECP_2453",0.468747551818015,6.91750359359268,16.1968714046146,0.000649436075629133,0.0202650563191213,"ECP_2453"
"ECP_0083",-0.412579921676173,8.51656864148464,15.9353848290321,0.000701232385742109,0.021733465901345,"ECP_0083"
"ECP_2599",1.34941026970575,8.88280125717486,17.0108488841403,0.000713987011430508,0.0217823011233889,"ECP_2599"
"ECP_3639",-1.13375657576966,7.25524341195963,16.7515483775692,0.000717054168221437,0.0217823011233889,"ECP_3639"
"ECP_3847",1.11295815593606,7.73233776653463,16.7750698053266,0.000712545113779588,0.0217823011233889,"ECP_3847"
"ECP_0139",-0.355750702717572,7.79686043932247,15.7600314952255,0.000738515104703838,0.0222866367452402,"ECP_0139"
"ECP_0589",-0.745216645049178,4.56299274386807,15.6878391786378,0.000754495576448106,0.0226200732625324,"ECP_0589"
"ECP_0853",0.788163271786581,7.40817614024803,15.7327141150221,0.000806945321148675,0.0235761668032419,"ECP_0853"
"ECP_1127",-0.38151319660318,6.53995926369143,15.494780394879,0.000799137936775951,0.0235761668032419,"ECP_1127"
"ECP_1550",-0.666620660905863,4.48913682600364,15.493089949217,0.000799541487849179,0.0235761668032419,"ECP_1550"
"ECP_3866",0.534579053331532,5.11268960369062,15.4680573344558,0.000805543794665347,0.0235761668032419,"ECP_3866"
"ECP_2935",-0.414558828939106,9.66721434222903,15.3387208569886,0.00083735911952029,0.0243099131724023,"ECP_2935"
"ECP_0791",0.348053644450459,6.66557232137265,15.3065813816312,0.000845478578996454,0.0243912593827468,"ECP_0791"
"ECP_0171",2.00036427568628,10.2548833259659,16.6056938192203,0.000859139952510346,0.024630468513531,"ECP_0171"
"ECP_0011",-0.590229972509852,6.91401002452742,15.0924538419413,0.000901844752878368,0.0256941731767272,"ECP_0011"
"ECP_0031",-0.633269715572551,7.28149470720894,14.998139641755,0.000927977423394468,0.0262755088957433,"ECP_0031"
"ECP_3180",-0.591441123603257,5.98331103294151,14.7754318069644,0.000993067130434437,0.027946005688974,"ECP_3180"
"ECP_2278",-0.312849454983387,9.3477465576559,14.6977343834842,0.00101694878027901,0.0282711760917564,"ECP_2278"
"ECP_3281",0.715884026065196,8.02828332748184,14.9329848745574,0.00101555036901216,0.0282711760917564,"ECP_3281"
"ECP_4785",0.572355184255631,4.89807086357959,14.6580517172658,0.00102939007111849,0.0284446521459068,"ECP_4785"
"ECP_1742",-0.697642119679155,6.17679699286201,14.6306337435389,0.00103808430684229,0.0285131300328477,"ECP_1742"
"ECP_0451",-0.521372519045824,5.29067402104385,14.5127509812617,0.00107640008655414,0.0290438070413167,"ECP_0451"
"ECP_1725",-0.758013513396639,5.25916628610077,14.5355092039448,0.00106888291073448,0.0290438070413167,"ECP_1725"
"ECP_4490",-0.565498423097255,5.046717993055,14.5268760820865,0.0010717276350303,0.0290438070413167,"ECP_4490"
"ECP_1344",0.623940702566653,4.86713608097201,14.4531276563757,0.00109637236679299,0.0293277378697468,"ECP_1344"
"ECP_4125",-0.299046722440565,8.22026499633967,14.4432801300358,0.0010997102493125,0.0293277378697468,"ECP_4125"
"ECP_2215",0.761165555186014,9.20102052209164,14.7358966729985,0.00112490846272627,0.0294854578201451,"ECP_2215"
"ECP_2531",0.307390403380252,9.1757108512073,14.3722323490714,0.00112412762592058,0.0294854578201451,"ECP_2531"
"ECP_2896",-0.444565716601913,6.42037863375612,14.3848520402607,0.00111974716784689,0.0294854578201451,"ECP_2896"
"ECP_3336",0.300508287395786,6.97282555922702,14.3443087390975,0.00113388770561426,0.0295519483275718,"ECP_3336"
"ECP_0128",-0.261440860258262,8.8200940200529,14.2854867924534,0.00115475534860745,0.0299076694334685,"ECP_0128"
"ECP_4419",0.406034885390613,9.33210208631346,14.2692868923772,0.0011605766643029,0.0299076694334685,"ECP_4419"
"ECP_2041",0.92969384833486,3.01761880561203,14.243395356165,0.00116994802346316,0.0299807351040532,"ECP_2041"
"ECP_4523",0.288429582656957,7.94864718630727,14.130588647127,0.00121176511559423,0.030879814362393,"ECP_4523"
"ECP_0956",0.515773276314555,7.82338791855555,14.0966783095563,0.00122465633035077,0.0310359037973425,"ECP_0956"
"ECP_3898",-0.46606565928978,5.83989583818523,13.9425050899013,0.00128520807862267,0.0323914805310009,"ECP_3898"
"ECP_1605",-0.456938129017389,7.39641603059185,13.9196900496454,0.00129444643752942,0.0324460426718441,"ECP_1605"
"ECP_1543",0.817092624837269,3.33255836384517,13.8606314055204,0.00131870333109954,0.0327893501767352,"ECP_1543"
"ECP_2125",-0.31943447082172,8.22066674753757,13.8516417645514,0.00132243945556922,0.0327893501767352,"ECP_2125"
"ECP_1281",-0.363572969032728,5.80680291331386,13.774816595058,0.00135484961601895,0.0332336641105824,"ECP_1281"
"ECP_2882",0.580004188730287,4.57556552782658,13.7755703236784,0.00135452740921427,0.0332336641105824,"ECP_2882"
"ECP_1845",-0.751672240043838,5.19392118106288,13.6860567802123,0.00139339195582489,0.0339972813902594,"ECP_1845"
"ECP_3259",-0.353684961162699,5.81263873912164,13.6436769760629,0.00141222071464393,0.0342743725823901,"ECP_3259"
"ECP_2641",0.577168643535822,6.33439589559206,13.6003516681069,0.00143176065026878,0.0345657163304364,"ECP_2641"
"ECP_3442",0.733577251120318,5.56725554678362,13.5124145730932,0.00147234605964861,0.0353594312859066,"ECP_3442"
"ECP_0582",-0.599668578346512,5.9214006190324,13.4138152625635,0.00151937110020852,0.0362896600245442,"ECP_0582"
"ECP_4272",0.414251594280643,4.38370358921243,13.3983364390263,0.00152690307057707,0.0362896600245442,"ECP_4272"
"ECP_0929",-0.340149641391271,7.05660867489282,13.3717847294312,0.00153991939289239,0.0364103621401927,"ECP_0929"
"ECP_0898",-0.452498650256023,10.0075690023584,13.352438141651,0.00154948081981377,0.0364485565153116,"ECP_0898"
"ECP_1581",-0.457201591651253,5.62426861485135,13.2879947560592,0.00158180632853206,0.0366451799443262,"ECP_1581"
"ECP_2329",-0.281221554039763,7.08444393900869,13.2938022870009,0.00157886285582863,0.0366451799443262,"ECP_2329"
"ECP_2573",0.353611807131427,7.21520660172675,13.3029971224992,0.0015742149450627,0.0366451799443262,"ECP_2573"
"ECP_2196",-0.52566492866704,7.56271731853617,13.2147280018822,0.0016194663355228,0.0373291059348899,"ECP_2196"
"ECP_2309",-0.331844186256277,6.4992688746423,13.1001191445906,0.00168038047968795,0.0385395263016431,"ECP_2309"
"ECP_0153",-0.250188101383752,9.03957694473447,12.934620692405,0.00177286040109859,0.0404582619892498,"ECP_0153"
"ECP_0976",0.535332019119278,7.87590394252135,12.9001693871855,0.00179281119145932,0.0407110145308114,"ECP_0976"
"ECP_1377",-0.262881855811768,9.58570045658504,12.7653578515514,0.00187330205532451,0.0423292439791799,"ECP_1377"
"ECP_1490",0.724919115351619,4.36289005542821,12.6915902398188,0.00191903186331491,0.0429743587438004,"ECP_1490"
"ECP_2397",2.00366775836781,0.802256552246057,12.6509312802163,0.00194476387452048,0.0429743587438004,"ECP_2397"
"ECP_2554",-0.383012303677315,5.29209120201731,12.6683758014636,0.00193367723720056,0.0429743587438004,"ECP_2554"
"ECP_2621",-0.617251750109195,9.00812818289532,12.8182467933635,0.0019323678798458,0.0429743587438004,"ECP_2621"
"ECP_3295",-0.510156171686994,6.91420319020635,12.6447712560406,0.00194869557852856,0.0429743587438004,"ECP_3295"
"ECP_2731",0.779418790735435,4.44774107632096,12.560035084219,0.00200368121366895,0.0437661225099974,"ECP_2731"
"ECP_4015",-0.496625406519963,6.51913509873921,12.5624905234007,0.00200206393395604,0.0437661225099974,"ECP_4015"
"ECP_0883",-0.291318337665774,6.68355010593112,12.4880200814752,0.00205176279723742,0.0446039618527396,"ECP_0883"
"ECP_1345",0.769920406031767,5.41604067498043,12.3857473584948,0.00212225421575747,0.0459187739984883,"ECP_1345"
"ECP_1685",-0.513202517470183,5.82194744467772,12.323918950499,0.00216616652349899,0.0466488537243656,"ECP_1685"
"ECP_1334",-0.302387412826516,7.42439696514486,12.2823318268853,0.00219626806364498,0.0470760822800913,"ECP_1334"
"ECP_2761",-0.246725427102283,10.1744259912828,12.2024971619807,0.00225535956920125,0.0481178341577959,"ECP_2761"
"ECP_1600",-0.395226977937052,5.86736458799378,12.1652425476642,0.00228353469833948,0.0482699247063742,"ECP_1600"
"ECP_1927",-0.469893020827207,5.63102871385919,12.1679006737511,0.00228151154494372,0.0482699247063742,"ECP_1927"
"ECP_3439",0.504222320684574,4.46174115273134,12.122472985225,0.00231636193554711,0.0487392302676817,"ECP_3439"
"ECP_0349",-1.36262134487182,1.72474956750619,11.8690186439376,0.00252194598400169,0.0507375711781392,"ECP_0349"
"ECP_0700",-0.272757123743775,9.71561300562457,11.9260127523042,0.00247401444608986,0.0507375711781392,"ECP_0700"
"ECP_0722",0.566404444213611,4.74777002168404,11.9341551498318,0.00246724945587062,0.0507375711781392,"ECP_0722"
"ECP_0973",-0.279873092768833,7.98566142383955,11.9699453542893,0.00243775549861078,0.0507375711781392,"ECP_0973"
"ECP_1703",-0.866202844787115,2.72585374758077,11.8947528705856,0.0025001776248545,0.0507375711781392,"ECP_1703"
"ECP_1807",-0.428204520431057,6.63109048461294,11.9556787212084,0.0024494653003226,0.0507375711781392,"ECP_1807"
"ECP_2138",-0.647168465343728,3.32512491639534,11.8834207301003,0.00250973765130318,0.0507375711781392,"ECP_2138"
"ECP_2511",-0.3341110825873,6.58996057142419,11.8794956145746,0.00251305838820837,0.0507375711781392,"ECP_2511"
"ECP_3530",0.465100112845689,4.91407318235991,11.9833877749956,0.00242677886405914,0.0507375711781392,"ECP_3530"
"ECP_4764",-0.63021913806017,3.63556215273087,11.8816975903841,0.00251119486818725,0.0507375711781392,"ECP_4764"
"ECP_1084",-0.259432990333983,9.7962860969819,11.7578310187301,0.00261844079376971,0.052448855550313,"ECP_1084"
"ECP_1936",-0.348895426579937,5.62803613839455,11.6946426608471,0.00267509592154712,0.0531197618707215,"ECP_1936"
