"","logFC","logCPM","F","PValue","FDR","genes"
"ECP_2931",-0.762394140653173,8.47184871667197,45.0370313476838,2.08807614754241e-07,5.84024712730306e-06,"ECP_2931"
"ECP_3738",-0.814469414293426,7.26509698241911,44.9873662574341,2.10916192170393e-07,5.86347014233693e-06,"ECP_3738"
"ECP_1127",-0.869265609005297,6.53707829382072,44.9391269331009,2.1298602794556e-07,5.8853428324475e-06,"ECP_1127"
"ECP_2533",-0.774405288729248,7.88725473287854,44.6557943740375,2.25589544704396e-07,6.19628288358721e-06,"ECP_2533"
"ECP_2415",1.18339416854551,5.94885367769561,44.5884296708402,2.28701888607102e-07,6.22794485604066e-06,"ECP_2415"
"ECP_3111",1.0974963207009,5.31509624643711,44.5722174098478,2.29457745949612e-07,6.22794485604066e-06,"ECP_3111"
"ECP_2500",-0.754628732283062,9.27919438808718,44.5386319630586,2.31032090509823e-07,6.23378940687388e-06,"ECP_2500"
"ECP_1773",0.836580598365754,9.52997749486406,44.2113376694435,2.46992740682895e-07,6.58695175297929e-06,"ECP_1773"
"ECP_2254",-1.95287139908595,5.2649465626889,44.2334863345179,2.45876323757318e-07,6.58695175297929e-06,"ECP_2254"
"ECP_3940",-0.734604783486944,9.85266590413381,43.6477860631672,2.7730068198388e-07,7.35247530786159e-06,"ECP_3940"
"ECP_0976",1.36923471428346,7.87656939301335,52.0170836043939,2.79164241372557e-07,7.35934698376966e-06,"ECP_0976"
"ECP_1768",1.35997503079915,8.71864946943104,54.2774912473531,2.94762265481223e-07,7.72614006721354e-06,"ECP_1768"
"ECP_2363",-0.717189851425637,7.16230748191462,43.245052896786,3.0138291168074e-07,7.85479213567929e-06,"ECP_2363"
"ECP_0217",-1.03274229571727,9.75148468068943,45.1157953753148,3.08321768189528e-07,7.99023700952184e-06,"ECP_0217"
"ECP_4545",0.921659687297285,6.79536424535657,43.0201755085346,3.15794000193459e-07,8.13790493756965e-06,"ECP_4545"
"ECP_2534",-0.721570428489556,9.06841387590442,42.7887476203154,3.31396504075752e-07,8.49226683908086e-06,"ECP_2534"
"ECP_0582",-0.821543396874116,5.92095411928909,42.7480927625929,3.34221438086601e-07,8.51707631390688e-06,"ECP_0582"
"ECP_3716",1.47946159632488,5.88672599591771,47.5535139662008,3.50302380479797e-07,8.87755259260126e-06,"ECP_3716"
"ECP_3987",0.750743895440029,7.98907907149378,42.4479031889961,3.55893850333666e-07,8.96969830483806e-06,"ECP_3987"
"ECP_4759",0.909586810698699,6.14355958488347,42.316478574477,3.65850409808696e-07,9.17025043602453e-06,"ECP_4759"
"ECP_4446",-0.728699673804093,11.8719487443317,41.9558653489562,3.94730179819624e-07,9.84036595017725e-06,"ECP_4446"
"ECP_4054",1.01887873000829,6.41605778537879,41.8502770844928,4.03640213245481e-07,1.00080954494974e-05,"ECP_4054"
"ECP_4379",0.908352076965546,5.59356012439846,41.7068005730645,4.1609341285026e-07,1.02614004556137e-05,"ECP_4379"
