"","logFC","logCPM","F","PValue","FDR","genes"
"ECP_1521",1.11972317349209,5.01979412285214,22.0145988331227,0.000135463099874217,0.00714217516233371,"ECP_1521"
"ECP_3836",-0.572570854477072,6.37705635690989,21.5635841220814,0.000151660532468069,0.0079053052548981,"ECP_3836"
"ECP_0744",0.887569373012058,9.20400092235561,21.310742613494,0.000161666154712168,0.00833216462544622,"ECP_0744"
"ECP_3935",0.557740666991691,10.7917910658382,20.6710942208961,0.000190382981413973,0.00970318595273217,"ECP_3935"
"ECP_0669",0.817804392231062,6.11755862864883,19.9601181237937,0.000229069170012524,0.0115465965148071,"ECP_0669"
"ECP_1689",1.81305415849614,6.76663659487396,20.5512711945869,0.000258863683141826,0.0129066055931691,"ECP_1689"
"ECP_3207",1.0850940558109,5.06552521985119,19.0826119640235,0.000289239839550882,0.0142365773993662,"ECP_3207"
"ECP_3586",0.636041722860998,6.31889574833659,19.0505536065205,0.000291745863427168,0.0142365773993662,"ECP_3586"
"ECP_2561",0.566301456769287,7.09945406151506,18.7051970366821,0.000320314637950587,0.0154661394134667,"ECP_2561"
"ECP_1547",0.619190490316391,7.72233625190555,18.1875939190483,0.000369079550545283,0.017633104006584,"ECP_1547"
"ECP_4048",-0.549138173514631,7.68736432765999,18.1504433202974,0.000372882295321267,0.017633104006584,"ECP_4048"
"ECP_3136",-0.751782349244614,6.92103017170489,18.0426431344403,0.000384163484354279,0.0179812030891131,"ECP_3136"
"ECP_4108",-0.634115746008653,6.28398603876806,17.76811712251,0.000414629508028605,0.0192111672053254,"ECP_4108"
"ECP_0892",0.396873631205227,9.91545438838021,17.6809530055279,0.000424852587578046,0.019487988192205,"ECP_0892"
"ECP_0260",-0.775928558740197,5.22839537280852,17.4958775268395,0.00044749358132803,0.0203232975995215,"ECP_0260"
"ECP_1427",-1.04036762196212,4.59275083289943,16.9896111042351,0.00051652312670439,0.0232283488450298,"ECP_1427"
"ECP_0387",-0.84939096311071,6.70076965548594,16.7791082822408,0.000548615898764756,0.0241971262272494,"ECP_0387"
"ECP_4491",1.02699192462604,8.50744148712204,17.0232607501956,0.000546936902892179,0.0241971262272494,"ECP_4491"
"ECP_3413",0.827099119043729,5.25769456398915,16.7271430655696,0.000556872818400344,0.0243273868381179,"ECP_3413"
"ECP_4168",0.631767588833102,9.40321413429848,16.6350680512529,0.000571841660161507,0.0247456386335928,"ECP_4168"
"ECP_0732",-0.868228937929165,5.21781791190299,16.4868186052801,0.000596884400764696,0.0255879322084828,"ECP_0732"
"ECP_0388",-0.828583496855799,5.47644421103717,16.3414947351984,0.000622612226955975,0.0262011218811657,"ECP_0388"
"ECP_3897",-1.41406552236066,2.5598644123784,16.3451657755339,0.00062194744694285,0.0262011218811657,"ECP_3897"
"ECP_1725",-1.07954199802805,5.25916628610077,16.2866220503812,0.000632643007432035,0.0263812134099159,"ECP_1725"
"ECP_0050",0.858258276737496,4.87666261280374,16.1885483459516,0.000651018136915283,0.0266626803038429,"ECP_0050"
"ECP_2427",-0.937003361465472,3.53384365197996,16.1968674738936,0.000649436821785324,0.0266626803038429,"ECP_2427"
"ECP_1123",0.441175982331597,7.43963194872501,16.0596319016671,0.000676073798193451,0.0274438098434811,"ECP_1123"
"ECP_0225",1.1644033893977,3.82405562793521,15.9787480466523,0.000692336350818547,0.02785742843162,"ECP_0225"
"ECP_1554",0.670121499546907,5.09066017137642,15.8978133270249,0.00070904230389634,0.0282815395475871,"ECP_1554"
"ECP_2299",0.722664619403906,6.06928786382196,15.4457095040971,0.000810944387494328,0.0320672578054869,"ECP_2299"
"ECP_1551",-1.31585671454986,2.6494704276558,15.3896695484687,0.000824663654476953,0.0323310442998785,"ECP_1551"
"ECP_2222",0.702194699740432,6.74745240797586,15.1676388602276,0.00088159407205108,0.0342701017669348,"ECP_2222"
"ECP_4142",-0.583072158959548,7.96336574671235,15.1380003036907,0.000889516489893342,0.0342874969675694,"ECP_4142"
"ECP_1518",1.38795712892563,2.74919434978231,15.0520605663361,0.00091293614349663,0.034710733906124,"ECP_1518"
"ECP_1785",0.867592840429734,6.29582096634038,15.042328542237,0.000915630870425334,0.034710733906124,"ECP_1785"
"ECP_4301",-0.80822443010816,4.18673472132626,14.8966924432457,0.000957023481948672,0.035982514030316,"ECP_4301"
"ECP_0731",-0.738946751317004,6.81953222478301,14.8187012011405,0.000980036483123062,0.0365481898218332,"ECP_0731"
