"","logFC","logCPM","F","PValue","FDR","genes"
"ECP_1558",1.26738482336242,9.56305935433852,138.773309863378,1.07110885123272e-12,1.36477119461236e-10,"ECP_1558"
"ECP_1080",-1.70140078692556,11.7871006998555,134.774236142013,1.53230371925197e-12,1.8996424757321e-10,"ECP_1080"
"ECP_1081",-2.41878656494949,10.2286723933673,176.445144691497,1.65006908466627e-12,1.99180707667479e-10,"ECP_1081"
"ECP_2485",1.23457553606695,9.18068630638884,130.066518494045,2.36253092025241e-12,2.77869982851226e-10,"ECP_2485"
"ECP_0700",-1.20816948117885,9.71509693439649,129.500143449287,2.49100829172124e-12,2.85656375853134e-10,"ECP_0700"
"ECP_4471",-1.40584810627751,7.62460350534518,126.498801641933,3.3085667712669e-12,3.70155994629299e-10,"ECP_4471"
"ECP_4591",-1.5887670520163,7.03872892483232,125.170905288906,3.75786646869339e-12,4.10412702188014e-10,"ECP_4591"
"ECP_2348",-1.80067555841873,5.65990129091281,122.378159274411,4.92977328829108e-12,5.2588069938119e-10,"ECP_2348"
"ECP_4181",1.41954915988682,7.14582032941436,120.368561297115,6.0119502487517e-12,6.26745813432365e-10,"ECP_4181"
"ECP_2484",1.52966083276501,8.00797271421388,119.972267122903,6.25387722986138e-12,6.37478552297204e-10,"ECP_2484"
"ECP_2610",-1.16484285291882,11.3950946783606,119.17351069732,6.77366455341369e-12,6.75452158837143e-10,"ECP_2610"
"ECP_2915",-1.25178884485384,9.09124676052564,116.583130772131,8.8019791776389e-12,8.59035712507014e-10,"ECP_2915"
"ECP_3740",-1.82356230699126,5.36432396018866,114.941000900671,1.04172625633189e-11,9.9549965370716e-10,"ECP_3740"
"ECP_0854",1.41384005369094,6.85188077148928,113.185751477799,1.24997606144691e-11,1.17013065180755e-09,"ECP_0854"
"ECP_1531",1.68144105690653,8.11492436889054,118.636090114349,1.31602998892657e-11,1.20732591184123e-09,"ECP_1531"
"ECP_3282",1.05969178561196,8.831709043035,109.447377351175,1.85695352630397e-11,1.67016584806987e-09,"ECP_3282"
"ECP_0165",1.28658363350223,7.63697644646198,109.004629085274,1.94745859444233e-11,1.71788318705903e-09,"ECP_0165"
"ECP_4176",-1.53917438514741,8.16868032097585,106.825951298018,2.46688712054084e-11,2.13502098526809e-09,"ECP_4176"
"ECP_4590",-1.28347856271464,7.84018943727575,100.652329552966,4.92464372414341e-11,4.18321125234182e-09,"ECP_4590"
"ECP_0766",-1.32640329134159,10.0574445905957,99.7998056612147,5.43201051279331e-11,4.53029676766962e-09,"ECP_0766"
"ECP_1661",-1.15896750158261,10.4915688809358,96.5667650545836,7.92647900887896e-11,6.49263557387996e-09,"ECP_1661"
"ECP_2189",-1.86268741677674,5.92399112002769,102.157957989902,1.16919799279875e-10,9.40896700520677e-09,"ECP_2189"
"ECP_1769",2.48425471249292,8.40967226765844,147.498499782472,1.23052058969017e-10,9.73172059467033e-09,"ECP_1769"
"ECP_3339",2.10632176334555,4.88217168652581,88.0591158121951,2.24999250740386e-10,1.74927383584093e-08,"ECP_3339"
"ECP_0902",-0.987701545421094,9.81162401565902,87.5150114849069,2.4114532265749e-10,1.84355599171651e-08,"ECP_0902"
"ECP_1082",-1.17338777934041,8.81604324969845,86.7810213972576,2.6491450332638e-10,1.95994004315823e-08,"ECP_1082"
"ECP_2956",-2.08368259975848,7.96162941686817,106.925681921239,2.61728809491454e-10,1.95994004315823e-08,"ECP_2956"
"ECP_2215",2.04978311323693,9.20132347607555,119.455625693882,2.79700537315882e-10,2.03648629312373e-08,"ECP_2215"
"ECP_2492",-0.895922294163832,9.46740259791397,84.9891624864216,3.34103995116876e-10,2.39458597750173e-08,"ECP_2492"
"ECP_1649",-1.06906412377627,9.26612530033747,84.5759904152252,3.52651378055732e-10,2.48863364791022e-08,"ECP_1649"
"ECP_2898",-1.42731944641807,6.35428273535125,82.5154241841367,4.63090095467217e-10,3.21847616349716e-08,"ECP_2898"
"ECP_4560",-1.27679476650632,10.3110667981588,81.8883110618677,5.03631944867625e-10,3.44799959866835e-08,"ECP_4560"
"ECP_2188",-1.56468864423611,4.86609563302554,81.0279439048123,5.65532747929668e-10,3.81485105110792e-08,"ECP_2188"
"ECP_4646",1.76956558924238,6.64837873146485,80.2714370068741,6.26692234135425e-10,4.16614098257854e-08,"ECP_4646"
"ECP_0435",1.42689727802772,6.79760064506104,79.5643372616347,6.90273277052301e-10,4.52326217405558e-08,"ECP_0435"
"ECP_2339",-1.20378112689865,7.46189388933759,79.1404277883933,7.31665973553077e-10,4.72697439533516e-08,"ECP_2339"
"ECP_1285",-1.09034985567449,6.88394908012553,78.2969234860831,8.22125737408927e-10,5.23762605207604e-08,"ECP_1285"
"ECP_1752",-1.540436230752,6.4256510667052,77.1584932708813,9.636195914522e-10,6.05496310409759e-08,"ECP_1752"
"ECP_4491",1.17974236828759,8.50793386642704,76.8488106425211,1.00645841613585e-09,6.23868210110153e-08,"ECP_4491"
"ECP_1768",1.91269964485169,8.71864946943104,104.30127049371,1.29488875752733e-09,7.91953964103713e-08,"ECP_1768"
"ECP_2258",1.02363771527364,11.985773282874,74.7881901342703,1.34874885623331e-09,8.1404092151871e-08,"ECP_2258"
"ECP_1590",1.72309313020198,5.33365609328791,74.5823820186806,1.38921286918143e-09,8.27573952069507e-08,"ECP_1590"
"ECP_0048",0.954303044927648,8.48580638761255,74.0972264199118,1.48981967025839e-09,8.76128567625033e-08,"ECP_0048"
"ECP_2103",1.15265834205791,6.34194503886298,73.7628310130838,1.56367699847858e-09,9.07922328103956e-08,"ECP_2103"
"ECP_3279",0.909445771138402,8.64653762198555,73.2652921220047,1.6808950425484e-09,9.63783195021188e-08,"ECP_3279"
"ECP_3280",1.21524216864493,8.37864396814256,73.0368421239859,1.73782895940758e-09,9.84126103308959e-08,"ECP_3280"
"ECP_3127",0.907431621097098,10.8361010368874,72.7779690263889,1.80484379730588e-09,1.00961201198074e-07,"ECP_3127"
"ECP_0800",1.28505603750336,6.49113424180647,72.1937581876955,1.96643531394271e-09,1.073814141078e-07,"ECP_0800"
"ECP_1100",-1.20603693021897,6.1481020117,72.2705940321169,1.944327537306e-09,1.073814141078e-07,"ECP_1100"
"ECP_4215",1.58130129280169,5.17816534767378,70.3632622408673,2.58099533963843e-09,1.39282654387311e-07,"ECP_4215"
"ECP_1523",-1.11007150340384,7.00864047514229,68.7370855784535,3.30044983721519e-09,1.76036783759373e-07,"ECP_1523"
"ECP_4118",-1.38761584606514,11.6027382400351,70.7558615248144,3.65608851232871e-09,1.92764115012089e-07,"ECP_4118"
"ECP_2523",-1.04405928324291,8.52271877944796,67.7093606090578,3.86359932703543e-09,2.01390114921722e-07,"ECP_2523"
"ECP_0422",-1.54155573347456,6.80441453885109,66.1377720170812,4.93235909069731e-09,2.54210462348636e-07,"ECP_0422"
"ECP_1083",-0.785133425735601,9.56243331966682,64.4946133347918,6.39532084304417e-09,3.25948185633818e-07,"ECP_1083"
"ECP_1003",-1.58352104523903,4.95493006015318,64.1281217221907,6.78105104700972e-09,3.41809682995973e-07,"ECP_1003"
"ECP_4054",1.28333426381629,6.41605778537879,64.028015025622,6.89068034142676e-09,3.43560333979615e-07,"ECP_4054"
"ECP_0134",-0.826000870209597,9.37086454079532,62.9496001361928,8.1993628335509e-09,4.04413734596752e-07,"ECP_0134"
"ECP_1084",-0.836481952458382,9.79618720990163,61.7404477253032,9.9891538569477e-09,4.87449454700203e-07,"ECP_1084"
"ECP_3136",-0.834246957675746,6.92295623906248,60.7766237254913,1.17142321552833e-08,5.65612451539835e-07,"ECP_3136"
"ECP_4135",-0.749338907518305,8.74192743339062,59.8940357039708,1.35747548163281e-08,6.48618753567678e-07,"ECP_4135"
"ECP_4053",1.54543394666958,7.85374008038971,73.173542011904,1.40571335231206e-08,6.64743004851076e-07,"ECP_4053"
"ECP_2566",-1.06756640395014,6.5896657226715,59.440408800989,1.46516691954284e-08,6.85787822443165e-07,"ECP_2566"
"ECP_3090",-1.24059683267347,7.81494345457631,59.216842316658,1.52156639590865e-08,7.04992430104341e-07,"ECP_3090"
"ECP_2303",2.68364719851267,6.6269140430177,95.6538412578225,1.5443839383742e-08,7.08408912532246e-07,"ECP_2303"
"ECP_3062",2.19269534181215,4.29784107669339,58.7788761469931,1.63888551376092e-08,7.4431364867538e-07,"ECP_3062"
"ECP_4123",1.49078685778709,8.54895151269362,65.0775822442645,1.70935642646245e-08,7.66567329873893e-07,"ECP_4123"
"ECP_4782",-1.05083864792436,7.02842795545175,58.4907575196926,1.72130880699828e-08,7.66567329873893e-07,"ECP_4782"
"ECP_4754",-0.936897769925824,7.85445075963573,58.4075490673389,1.74592835805913e-08,7.70055132540116e-07,"ECP_4754"
"ECP_2415",1.38121219344899,5.94885367769561,58.2094934729699,1.80605445463541e-08,7.88987788896441e-07,"ECP_2415"
"ECP_1018",-1.51050880207279,6.6211756418035,57.6493398652912,1.98839747366752e-08,8.60450869029521e-07,"ECP_1018"
"ECP_3278",1.01816341846524,6.86333131224682,57.2340041173774,2.13625733347157e-08,9.15795550339636e-07,"ECP_3278"
"ECP_0535",-0.979692888565089,9.68884104251254,55.8617523811148,2.7143636822504e-08,1.15285057504468e-06,"ECP_0535"
"ECP_4784",1.19525933752623,5.94771190554773,55.6461827684283,2.81944172193585e-08,1.18649350261649e-06,"ECP_4784"
"ECP_2574",0.834982515238987,8.48863500158552,55.5191007442357,2.88341588592943e-08,1.20238442443257e-06,"ECP_2574"
"ECP_2104",-0.922945977354636,7.47431144864855,55.3502836818548,2.97080812258732e-08,1.22766638363136e-06,"ECP_2104"
"ECP_3706",-1.02836762293724,5.53718880720689,54.9046761257206,3.2153642399947e-08,1.31686390793354e-06,"ECP_3706"
"ECP_1265",1.13981520990914,7.44975913521848,53.7587885923942,3.94853215069637e-08,1.60282451108356e-06,"ECP_1265"
"ECP_2760",-0.91561223305357,10.9763951282764,53.6722993944556,4.01069520126677e-08,1.61377709545708e-06,"ECP_2760"
"ECP_0125",-0.778672569540943,10.5065976310072,53.069242496032,4.47428427716835e-08,1.76927086029062e-06,"ECP_0125"
"ECP_2552",-0.692698678490448,9.15952072170768,53.0713009524301,4.47260785049259e-08,1.76927086029062e-06,"ECP_2552"
"ECP_2486",1.26902791554636,6.37952587820523,51.9496622940829,5.49370112207444e-08,2.15381256811585e-06,"ECP_2486"
"ECP_3449",-1.04768812269737,5.91569434460628,51.8666343236635,5.57860599458914e-08,2.16856488959156e-06,"ECP_3449"
"ECP_2405",-1.30967364472678,6.043638548364,51.5402916570794,5.92615763924542e-08,2.28430967153099e-06,"ECP_2405"
"ECP_2442",-1.2027499479351,5.21769746591171,51.0720657897585,6.46579877917772e-08,2.47155158334069e-06,"ECP_2442"
"ECP_2338",-0.851607435060843,8.17728518305739,51.0138314695428,6.53650072624202e-08,2.47792800258447e-06,"ECP_2338"
"ECP_3500",-0.722278707139175,8.66418194098734,50.3695551215366,7.37623617283403e-08,2.77334387908112e-06,"ECP_3500"
"ECP_4495",-1.32423893112961,4.32368125232355,50.2524506221691,7.54087969588977e-08,2.81219635488182e-06,"ECP_4495"
"ECP_4494",-1.68392219306952,3.43809635668436,49.9953679310376,7.9162557507982e-08,2.9283762200735e-06,"ECP_4494"
"ECP_1771",-0.838012412816786,8.71922339564729,49.6986957709254,8.3744016175755e-08,3.07307041758551e-06,"ECP_1771"
"ECP_3586",1.06069706276165,6.3202919099977,49.3568019940639,8.93776672115703e-08,3.25377269444026e-06,"ECP_3586"
"ECP_2252",-0.956557665047334,6.36847527216,49.1153406371667,9.35996548156608e-08,3.38064265070422e-06,"ECP_2252"
"ECP_2575",0.976740066874897,9.04117717223549,48.8202498335764,9.90507174975875e-08,3.5495753215737e-06,"ECP_2575"
"ECP_2640",-0.951154497602987,8.01756037518828,48.6885715028954,1.01591688433654e-07,3.61241143290831e-06,"ECP_2640"
"ECP_4354",0.992821306992489,8.93317582168276,48.3156410119957,1.09173388032494e-07,3.85214100696193e-06,"ECP_4354"
"ECP_2222",1.09795729906385,6.75023906100233,48.0491110599669,1.14961253360041e-07,4.02539900124054e-06,"ECP_2222"
"ECP_3448",-1.877881191839,8.51044408271096,70.8158336592314,1.35734691603418e-07,4.71678053321879e-06,"ECP_3448"
"ECP_1161",1.8020401341568,6.74088519693272,62.1429163193477,1.57383578002498e-07,5.42795843832676e-06,"ECP_1161"
"ECP_2364",-1.44920991931242,4.79843123638346,46.2619714847359,1.63327812217231e-07,5.59093040776447e-06,"ECP_2364"
"ECP_0911",-1.67386259726392,4.02212510797661,46.1410350317932,1.67306879936129e-07,5.6429166049046e-06,"ECP_0911"
"ECP_4592",-1.36537328055665,4.5831660798349,46.1648827810566,1.66514116659598e-07,5.6429166049046e-06,"ECP_4592"
"ECP_1172",1.02792263344246,5.22897021359688,44.6794036302415,2.24509498423827e-07,7.51697130854084e-06,"ECP_1172"
"ECP_1784",0.944310205337262,6.48356548528521,44.4803288793392,2.33792564727751e-07,7.77106155366808e-06,"ECP_1784"
"ECP_1001",-1.26121158533487,4.36331434612346,44.1411567614718,2.50566164871446e-07,8.1513971508179e-06,"ECP_1001"
"ECP_2955",-0.927423465016244,7.95296955949347,44.2069348949866,2.47215309798372e-07,8.1513971508179e-06,"ECP_2955"
"ECP_3962",1.14315981252456,7.2947776820788,44.1597480831211,2.49614198294291e-07,8.1513971508179e-06,"ECP_3962"
"ECP_2536",-0.734131461419226,7.97943501835726,43.7776037339428,2.6998296038551e-07,8.71920677411493e-06,"ECP_2536"
"ECP_3811",-0.904087881799126,6.50141320761434,43.744631977202,2.71821793917252e-07,8.71920677411493e-06,"ECP_3811"
"ECP_0976",1.38239259589306,7.87656939301335,51.7655710252069,2.90161381855863e-07,9.24284901786698e-06,"ECP_0976"
"ECP_0206",-1.10720999386802,6.55798681147523,43.211106324008,3.03512549042834e-07,9.60146249972055e-06,"ECP_0206"
"ECP_4081",-0.837882832147667,9.37358669017908,43.10246152379,3.10437140739988e-07,9.75325455187895e-06,"ECP_4081"
"ECP_2609",-1.00407751932986,12.5391306334387,42.9538876192157,3.20181193606849e-07,9.99096010254841e-06,"ECP_2609"
"ECP_0638",-0.754720997900706,11.9675460457399,42.4678438947023,3.54408640260585e-07,1.09842731951034e-05,"ECP_0638"
"ECP_4383",-0.883822469566884,8.42720479140181,42.3963041663565,3.59767967701359e-07,1.10755413949405e-05,"ECP_4383"
"ECP_0523",0.937247461830403,11.2451655318166,42.0876912346396,3.8389999595074e-07,1.17396618761736e-05,"ECP_0523"
"ECP_3489",-0.670326726639896,8.31590192357971,41.7705977338303,4.10506119011468e-07,1.24701428338119e-05,"ECP_3489"
"ECP_4783",0.903929213770788,6.84802969015792,41.5503879198037,4.30138600611374e-07,1.2980564217134e-05,"ECP_4783"
"ECP_1872",1.48898078905372,4.99173104648946,41.0833021248973,4.75180796665783e-07,1.42461066294506e-05,"ECP_1872"
"ECP_0929",-0.825867462112114,7.05524009979171,41.0235149186653,4.81300505589259e-07,1.43358793450515e-05,"ECP_0929"
"ECP_2740",1.31181643031254,4.68850193291182,40.9481821749467,4.89131588544933e-07,1.4475139333262e-05,"ECP_2740"
"ECP_1122",-0.999235952069374,5.7026586447412,40.8100254852824,5.03849437669878e-07,1.4815111349947e-05,"ECP_1122"
"ECP_4219",-0.882195423678608,6.88862153953705,40.0601507031552,5.9243785512733e-07,1.73089964424781e-05,"ECP_4219"
"ECP_1742",-1.55179458259691,6.17879544141532,46.4380653363968,6.19502545479189e-07,1.79851783298294e-05,"ECP_1742"
"ECP_0201",0.833580253498374,6.51871732634119,39.4606190159472,6.75225805253601e-07,1.94796274760897e-05,"ECP_0201"
"ECP_2302",2.07963501190152,5.84579139902552,50.6951943946353,6.90603528566263e-07,1.97987399095841e-05,"ECP_2302"
"ECP_1185",0.867070813046909,5.58154360478921,38.8220481014988,7.77176848867787e-07,2.21422994146369e-05,"ECP_1185"
"ECP_2913",0.788316833772285,8.68313632739503,38.6763344014847,8.02672452138077e-07,2.2727521839243e-05,"ECP_2913"
"ECP_2598",-0.672270122910234,8.48888818817538,38.5142291583299,8.32090159838804e-07,2.32731558730524e-05,"ECP_2598"
"ECP_2857",-0.873204104342084,5.39463725171327,38.5370375273062,8.27882322466637e-07,2.32731558730524e-05,"ECP_2857"
"ECP_2535",-0.635635764896428,10.0811603442106,37.9604149269329,9.41604634434476e-07,2.6018918422596e-05,"ECP_2535"
"ECP_4177",-0.78775064506266,6.77914614356039,37.9700716454737,9.39568290820677e-07,2.6018918422596e-05,"ECP_4177"
"ECP_2897",-1.06334060932243,5.59641411430204,37.5309906640577,1.03710278445584e-06,2.8486170492808e-05,"ECP_2897"
"ECP_0031",-0.786942527074889,7.27956707257527,36.6106065628771,1.27846421046273e-06,3.49066388892413e-05,"ECP_0031"
"ECP_2115",1.07236683805053,5.38019721724176,36.4850679281156,1.31578360345095e-06,3.57130141362693e-05,"ECP_2115"
"ECP_0065",-0.939221840777151,5.32439300918848,36.1478443662847,1.42191606170591e-06,3.83666410296765e-05,"ECP_0065"
"ECP_2277",-0.692685574510305,10.7746327998987,35.9610379587931,1.48461553459089e-06,3.98241605682364e-05,"ECP_2277"
"ECP_3129",0.656749645201057,8.30187858922882,35.4176433324921,1.68439712618423e-06,4.4920521033762e-05,"ECP_3129"
"ECP_2109",-0.912011507876531,7.67793041326563,35.3462847098115,1.71269618415789e-06,4.54111988250418e-05,"ECP_2109"
"ECP_3108",-0.694855324921653,8.80582886578151,35.2949184767219,1.73338110218636e-06,4.5632664310573e-05,"ECP_3108"
"ECP_3879",0.820942752726764,6.7087444192251,35.276297849089,1.74094533558977e-06,4.5632664310573e-05,"ECP_3879"
"ECP_2382",-0.64496827877765,10.2027681903089,35.1493908027952,1.79344760956509e-06,4.65408341840605e-05,"ECP_2382"
"ECP_3468",-1.25547680797442,4.7685956477713,35.143594377965,1.79588568793955e-06,4.65408341840605e-05,"ECP_3468"
"ECP_1956",-1.14356485679027,8.61146442806652,40.9040399371362,1.82683452531968e-06,4.70769099305695e-05,"ECP_1956"
"ECP_4197",-0.954714188996363,12.3539231010031,35.0979531041094,1.90576147607231e-06,4.88364686633726e-05,"ECP_4197"
"ECP_0291",-2.07221828690086,2.11432969912653,34.3101807872018,2.18618977759506e-06,5.54592446676664e-05,"ECP_0291"
"ECP_1545",1.69266103037532,4.55330527085141,34.3036376390852,2.18959102399569e-06,5.54592446676664e-05,"ECP_1545"
"ECP_2531",0.657379429640098,9.17563311121864,34.2827708177682,2.20047580761179e-06,5.54592446676664e-05,"ECP_2531"
"ECP_1741",-0.85208425011973,5.84229945411743,33.9463761172857,2.38416681833041e-06,5.97605092660197e-05,"ECP_1741"
"ECP_3050",1.24837329900862,9.00073499747999,42.2685080041266,2.45763511587118e-06,6.12672406331583e-05,"ECP_3050"
"ECP_1422",0.784435388541066,7.2046468319961,33.3806233411066,2.73108135323707e-06,6.77160549583698e-05,"ECP_1422"
"ECP_4481",-0.574064610093344,8.64849025896316,32.8918471697933,3.07435439279311e-06,7.58175462351721e-05,"ECP_4481"
"ECP_2607",-0.770871348584025,11.928887444441,32.7136612069428,3.21073166674984e-06,7.79239479120715e-05,"ECP_2607"
"ECP_3069",2.24349893826536,2.73434535183321,32.7350784325663,3.19400302037817e-06,7.79239479120715e-05,"ECP_3069"
"ECP_4052",-0.692416525831553,7.73421157221176,32.7390075022124,3.19094421496439e-06,7.79239479120715e-05,"ECP_4052"
"ECP_0710",1.45453667354198,3.69075023526651,32.2981784886692,3.55449504433688e-06,8.5812993517754e-05,"ECP_0710"
"ECP_4581",-0.644746018944205,6.66659768003445,32.1144076859957,3.71890991211309e-06,8.93122500882866e-05,"ECP_4581"
"ECP_0298",-1.24011581835483,4.03617707822627,32.0918261187527,3.73966722022921e-06,8.93429871832884e-05,"ECP_0298"
"ECP_4217",0.912412095954423,5.86904910017882,31.9359731687495,3.88635076368403e-06,9.23662743679724e-05,"ECP_4217"
"ECP_2608",-0.883353908782286,13.416994098243,31.8651923324817,3.95498743461614e-06,9.35130276421867e-05,"ECP_2608"
"ECP_2586",-0.753884537910918,5.6907501368127,31.80969992719,4.00970485836991e-06,9.43205958222708e-05,"ECP_2586"
"ECP_1016",-1.13717468134924,6.19363987082417,31.6777291874354,4.14311016545463e-06,9.69614608619407e-05,"ECP_1016"
"ECP_0354",1.27490726411841,5.04787296488745,31.5200943379881,4.30870695112852e-06,0.000100325069973739,"ECP_0354"
"ECP_3977",-0.678497379770263,7.72707893738534,31.3987117955735,4.44103909509503e-06,0.000102884072369701,"ECP_3977"
"ECP_3974",0.625881724518893,10.7305842351775,31.3265206786082,4.52179763964175e-06,0.000104228571723802,"ECP_3974"
"ECP_2526",-0.659959281094634,6.57597859485372,31.2812933387005,4.57319129865488e-06,0.00010488614243465,"ECP_2526"
"ECP_0293",-1.01265016807856,8.46998020200077,35.8646601888965,4.59766063531256e-06,0.000104922733005864,"ECP_0293"
"ECP_1186",0.834889670825632,5.00269121104604,31.0550825404207,4.83978797341768e-06,0.000109360135143187,"ECP_1186"
"ECP_1793",-0.992879451071524,6.60121988499676,33.3667284419481,4.82823152460273e-06,0.000109360135143187,"ECP_1793"
"ECP_4290",-0.818659040448537,8.04211775774538,30.9325526134746,4.99108944530136e-06,0.000112226114145085,"ECP_4290"
"ECP_1170",0.979664266236775,4.60640348651876,30.5398121846366,5.51111300590561e-06,0.000122793698096849,"ECP_1170"
"ECP_4020",-0.790815373409558,5.86048013628338,30.537309474069,5.51460689076757e-06,0.000122793698096849,"ECP_4020"
"ECP_2573",0.667975005511986,7.2155094284701,30.4792894366377,5.59627263756224e-06,0.000124010157432358,"ECP_2573"
"ECP_1565",-1.06685222872052,4.51086988241349,30.0120099723053,6.30310637847497e-06,0.000139001677683003,"ECP_1565"
"ECP_1180",1.00115959355624,5.7571769908624,30.9077816745597,6.39425280041653e-06,0.000140160937544775,"ECP_1180"
"ECP_1547",0.663206167899335,7.72294838389679,29.942118328959,6.41678589152012e-06,0.000140160937544775,"ECP_1547"
"ECP_3697",0.791092708485787,6.14213026152384,29.8835188898081,6.51378828312861e-06,0.000141605435330384,"ECP_3697"
"ECP_3504",-0.63683830541738,6.4293249427225,29.7070190958239,6.81555000229238e-06,0.000147344963346899,"ECP_3504"
"ECP_4137",-0.786217536736852,9.61371824626672,29.7995655668133,6.84204865770428e-06,0.000147344963346899,"ECP_4137"
"ECP_1420",-0.958906304620502,4.64401267944713,29.4577320793667,7.26748786282848e-06,0.000155051008496717,"ECP_1420"
"ECP_4365",1.56157971954492,4.59272562676889,29.4641637986558,7.25543323219842e-06,0.000155051008496717,"ECP_4365"
"ECP_1048",-0.69808249321195,8.80636930596304,29.3918452428157,7.39221681903111e-06,0.00015593064556398,"ECP_1048"
"ECP_1477",1.26786881343076,4.5294026735799,29.3876268918043,7.40028007558887e-06,0.00015593064556398,"ECP_1477"
"ECP_3128",0.768717766705691,7.3778592086487,29.3821829254065,7.41069996358136e-06,0.00015593064556398,"ECP_3128"
"ECP_3058",-1.11683683954019,3.63831670651077,29.3343296349113,7.50297028115245e-06,0.000156436930362029,"ECP_3058"
"ECP_3659",1.09261792093668,8.83957498622127,34.2364490713847,7.48991082073148e-06,0.000156436930362029,"ECP_3659"
"ECP_1879",1.24929272885029,5.01334945333548,29.312293223122,7.54587311843634e-06,0.000156619547485373,"ECP_1879"
