"","logFC","logCPM","F","PValue","FDR","locus_tag"
"ECP_0767",0.11318124635214,7.27078824710803,1.57549731231646,0.216823717771172,0.412210318913103,"ECP_0767"
"ECP_3010",-0.144958289171837,3.99546319001145,1.57388281091604,0.217054812716937,0.41247685934232,"ECP_3010"
"A",-0.15305761556258,4.20590405322426,1.56988428896223,0.217628453412586,0.412702850642004,"ECP_1167"
"sirB2",-0.113385117335399,5.59986613976629,1.57112357017615,0.217450463179573,0.412702850642004,"ECP_1261"
"tehB",-0.112813715036056,5.59293071329354,1.57235938233999,0.217273149291435,0.412702850642004,"ECP_1434"
"ECP_1915",-0.242183550196375,5.15633374143694,1.59180489592898,0.217478385943735,0.412702850642004,"ECP_1915"
"ECP_4327",0.248346317094684,2.38626315060332,1.57011220062056,0.217595706449594,0.412702850642004,"ECP_4327"
"ECP_3934",-0.139545981087468,9.67427863535645,1.57804745135074,0.217748023136482,0.412757113196889,"ECP_3934"
"nadE",-0.104520646832189,6.40495460245363,1.56641325405104,0.218127930565217,0.413132115569681,"ECP_1686"
"ECP_3217",-0.387832998134824,1.53419204999183,1.56668852546743,0.218088267971706,0.413132115569681,"ECP_3217"
"ECP_0589",-0.191205179716171,4.30190602019583,1.56576858501533,0.218352087075028,0.413211747767505,"ECP_0589"
"ECP_2113",0.496925134410833,0.738405898399563,1.5652989216235,0.218288580255971,0.413211747767505,"ECP_2113"
"ECP_1992",-0.256860521870241,2.91548159771206,1.56237715392203,0.218710493460317,0.413653356412801,"ECP_1992"
"ECP_2953",-0.109867043136133,8.77449772343352,1.56198117513468,0.218767751298088,0.413653356412801,"ECP_2953"
"ECP_3768",0.209837136597802,7.02827311987662,1.58214534576928,0.219723763635187,0.415287979748638,"ECP_3768"
"flgE",-0.145724226918353,4.87356591920477,1.55100594784712,0.220362116957165,0.416321101894926,"ECP_1068"
"ECP_1720",-0.277484649051911,2.09536951729341,1.54917895519418,0.22062891052893,0.416478367712265,"ECP_1720"
"ECP_3476",-0.0918024794942845,10.0009005639415,1.54972536692819,0.220549076984868,0.416478367712265,"ECP_3476"
"ynfM",-0.176436451958884,3.45196347488548,1.54755468275504,0.220866435336497,0.416621371271093,"ECP_1540"
"ECP_2271",-0.184878809643521,3.9441093650392,1.54740540288654,0.220888281022091,0.416621371271093,"ECP_2271"
"ECP_1148",-0.282453028391984,2.13366865137115,1.5453250299084,0.221193001078848,0.416887806209039,"ECP_1148"
"sfp",-0.144081998374581,5.48021615699637,1.54518674882377,0.221213273986639,0.416887806209039,"ECP_3570"
"ybiC",-0.181030187184796,4.70926413126779,1.54287452234405,0.221569429877901,0.416935559737541,"ECP_0815"
"pbuX",-0.260144536324276,2.78867061622096,1.54282513579572,0.221559855677492,0.416935559737541,"ECP_2876"
"ECP_2913",-0.138315845018911,8.79839092963704,1.55270483256502,0.221678994390364,0.416935559737541,"ECP_2913"
"yqiC",0.0958402006589087,7.78093478732283,1.54188511486098,0.221697995955638,0.416935559737541,"ECP_3137"
"ECP_3940",-0.0849684680033223,9.94727725362728,1.54255995363178,0.221598814632682,0.416935559737541,"ECP_3940"
"nudG",-0.181478124371182,3.61675055743292,1.53790913170095,0.222283460487645,0.417596402458481,"ECP_1705"
"ECP_2334",-0.133747086668665,5.33416387776107,1.53762444647123,0.222325453578601,0.417596402458481,"ECP_2334"
"ECP_2371",0.134613142903662,4.37471621742237,1.538131942571,0.222250601129362,0.417596402458481,"ECP_2371"
"ECP_0067",0.436809242581852,1.41870104441535,1.53585354674089,0.222586893772527,0.417741655889051,"ECP_0067"
"ECP_2807",-0.226796755462002,3.1479562435185,1.5363531262726,0.222513101814643,0.417741655889051,"ECP_2807"
"nrfA",-0.343563104511209,2.37012039682262,1.53510043929933,0.222698190943296,0.41777775547775,"ECP_4303"
"ECP_1808",-0.0874090047662018,9.11067927855158,1.52934327409243,0.223551280918914,0.419031686414717,"ECP_1808"
"ygaP",0.123982504942536,4.98397413799038,1.52941888389416,0.223540051028326,0.419031686414717,"ECP_2631"
"moaE",-0.125787036455814,5.41405760871111,1.52807406172932,0.223739893804007,0.419212071875551,"ECP_0799"
"hpt",-0.102798629949026,8.21234392011754,1.52691396597664,0.223912463227915,0.41936226088662,"ECP_0133"
"ECP_2762",-0.0956752900998419,6.75885514344789,1.52321638411798,0.224463593395351,0.420221034170009,"ECP_2762"
"ECP_4669",0.211183354550224,3.7412646827466,1.5204226618168,0.22488111398657,0.420829070214867,"ECP_4669"
"ECP_2682",-0.202905966813706,3.2559207976353,1.5164749650595,0.225472733768933,0.421762269515012,"ECP_2682"
