"","logFC","logCPM","F","PValue","FDR","locus_tag"
"gpt",-1.00859357253688,8.45924827784696,156.960262322675,2.65586728861971e-15,2.30527584060099e-13,"ECP_0267"
"ECP_1255",-0.919461063084029,9.33555808844549,156.639406890442,2.74316649168033e-15,2.30527584060099e-13,"ECP_1255"
"ECP_1553",1.2001059882964,7.58190771683785,156.675604546333,2.7331685585386e-15,2.30527584060099e-13,"ECP_1553"
"yegD",-1.15760352513981,7.93785785740665,155.935114662682,2.94553884746186e-15,2.43033732541489e-13,"ECP_2109"
"nrdA",-1.12539792920712,11.0245143895182,154.904092690484,3.27055365376281e-15,2.65031651442422e-13,"ECP_2277"
"ECP_1552",1.06499778208064,8.25807366062601,151.880279965336,4.46019005555041e-15,3.55093727580487e-13,"ECP_1552"
"pagP",1.35400798699859,5.80232825388146,150.663076655109,5.06052396396198e-15,3.95942374973439e-13,"ECP_0653"
"xthA",-0.87008033010051,6.64648903407959,149.022228922796,6.00742547707599e-15,4.62062657880861e-13,"ECP_1695"
"ECP_0128",-0.900882754441236,8.91682036880397,146.379172521615,7.94451133098986e-15,5.91019547869376e-13,"ECP_0128"
"ECP_2509",-0.775521822332968,9.39082757470262,146.528467836451,7.81924333838154e-15,5.91019547869376e-13,"ECP_2509"
"ECP_2453",1.36047222763624,7.10509492084472,155.950119662273,8.28407890992721e-15,5.96716668146821e-13,"ECP_2453"
"yhcN",1.45257915860653,10.7267084299577,160.762030991995,8.20523912812822e-15,5.96716668146821e-13,"ECP_3322"
"ygiM",1.97375206645159,7.95472215552362,207.522970956643,9.37763041480961e-15,6.64932606600094e-13,"ECP_3145"
"ECP_1662",-0.961836750514012,9.22676722334551,143.485147912108,1.08389013838091e-14,7.56722068918859e-13,"ECP_1662"
"rnt",-0.957966986412611,5.96297899850775,142.28532131396,1.23467676296221e-14,8.48933810654924e-13,"ECP_1598"
"ECP_2054",1.71299523047072,4.96135461575448,141.203904388877,1.38951264496227e-14,9.41135579528176e-13,"ECP_2054"
"purA",-0.78423300733619,10.1029445321536,140.809259281618,1.4509892270101e-14,9.68321928260564e-13,"ECP_4422"
"ECP_2562",1.00819264620734,6.15108371502438,140.226619422378,1.547028800064e-14,1.01745169488267e-12,"ECP_2562"
"yidQ",1.13120747847483,5.82514592493883,139.355417550111,1.70328911176388e-14,1.10421799845493e-12,"ECP_3889"
"yijD",0.967586713204788,7.13485565440035,138.404766939307,1.89288613475608e-14,1.20984750415818e-12,"ECP_4181"
"ECP_3175",-0.931605027365706,7.60712000356727,138.259005568803,1.92386374385441e-14,1.2125685652238e-12,"ECP_3175"
"elfA",-1.09697728648948,6.4803844750029,137.087337144117,2.19308558762396e-14,1.36331813652569e-12,"ECP_3811"
"arnD",1.41473565358818,5.57937447593757,136.769882029414,2.27265114510777e-14,1.39368795898636e-12,"ECP_2299"
