"","logFC","logCPM","F","PValue","FDR","locus_tag"
"ECP_0962",-0.181454174055748,13.520686925267,4.79598001939519,0.0338520870574006,0.118302465561043,"ECP_0962"
"lhgO",-0.598170588153017,3.45024400281245,4.8260538494184,0.0338565549160155,0.118302465561043,"ECP_2623"
"ECP_1854",-0.46365348354471,4.08750389453036,4.78433657187869,0.0342007437140205,0.119220386385728,"ECP_1854"
"yggG",-0.229513528008446,5.55575056579724,4.77518030556402,0.0342215509191445,0.119220386385728,"ECP_2930"
"yqiK",0.344000921571428,4.31538173976764,4.77777889070504,0.0341751543717221,0.119220386385728,"ECP_3140"
"ECP_4207",-0.282140599728494,6.89666513360146,4.80249526138837,0.0342243144879056,0.119220386385728,"ECP_4207"
"ECP_1302",0.373664909290943,5.85920526544334,4.82713931135519,0.0344085127636557,0.119770122265516,"ECP_1302"
"ECP_3592",-0.343457400335932,4.29151949816205,4.76155335545638,0.0344659747216982,0.119878206330872,"ECP_3592"
"ECP_0154",-0.193944223495724,6.26978292622254,4.75736254811235,0.0345415245071532,0.119957138284597,"ECP_0154"
"ybgE",0.424244298246213,5.51422115720193,4.83434180894149,0.0345409727369439,0.119957138284597,"ECP_0746"
"yqjI",-0.24150287680473,5.70932355443782,4.74981001215478,0.0346781317565185,0.120339480155074,"ECP_3161"
"ECP_0077",0.598057160979099,3.16916278509151,4.74499039652443,0.0347656132484165,0.120550892692561,"ECP_0077"
"ECP_1040",0.292229395917885,6.00260603825519,4.75112960965743,0.0348329685071248,0.120692247369343,"ECP_1040"
"ECP_3472",0.185766377039814,7.4668123850666,4.73815669617745,0.0348900632468541,0.120797861996545,"ECP_3472"
"recR",-0.194746063558035,8.06264679152406,4.73531433358088,0.0349419683551876,0.120885361558077,"ECP_0533"
"ECP_2422",-0.130566840941403,9.60974976422433,4.73265251425293,0.0349906524773552,0.120961592989121,"ECP_2422"
"ECP_3846",0.632712256891587,6.47852177033849,4.85442073091265,0.0350188521199473,0.120966948076439,"ECP_3846"
"ECP_3329",0.167790007064603,7.1645890603725,4.7278562305729,0.0350785613660419,0.121081057064992,"ECP_3329"
"yhaV",-0.253004603291135,5.14181946616831,4.71141111828239,0.0353818003084198,0.122034948024253,"ECP_3220"
"fabZ",-0.167109413382739,9.13875710323601,4.70730427285625,0.035457971363315,0.122204807910468,"ECP_0188"
"thrA",0.263251077870509,8.02266644125695,4.73598612149187,0.0355053680957866,0.122275315467963,"ECP_0002"
"mutY",0.210148069750082,8.07152643623484,4.69789112820539,0.0356332323748751,0.122622624525821,"ECP_2955"
"ECP_0660",-0.196107312192193,6.76849340117213,4.67970377219279,0.0359745273354527,0.123621259676525,"ECP_0660"
