"","logFC","logCPM","F","PValue","FDR","locus_tag"
"marB",2.03453251416316,6.55450675621725,86.0689065906839,9.79024840576652e-11,8.54575721418735e-09,"ECP_1515"
"ECP_0596",-1.21531228967505,5.63571043290274,70.0532506673115,1.16262423457699e-10,9.90341648053845e-09,"ECP_0596"
"ECP_0597",1.07563701152975,9.35493731926784,71.4388250535828,1.17819892035487e-10,9.90341648053845e-09,"ECP_0597"
"pqiB",0.757740867309914,7.78252536839482,69.4790926302634,1.30140160136864e-10,1.07401124883859e-08,"ECP_0956"
"dacC",0.970101063210189,7.32833810068521,69.198757779455,1.37535231053118e-10,1.1147721674109e-08,"ECP_0853"
"ECP_0055",0.754962774191861,7.61826362950773,67.8008808690872,1.81557479694112e-10,1.4457708777747e-08,"ECP_0055"
"degP",2.89011409692239,10.81753716706,85.1241939451938,1.85623809237345e-10,1.45266632780743e-08,"ECP_0171"
"dapE",0.610708414126501,9.32299340708015,66.8879912241155,2.18075067338794e-10,1.67769954347591e-08,"ECP_2485"
"ECP_4168",1.05700057089461,9.46857626605364,67.7239487792607,2.44682399633526e-10,1.85102235322762e-08,"ECP_4168"
"ECP_3049",-0.910166316820743,6.48025729442653,66.2041009173902,2.50421522535287e-10,1.86338244391421e-08,"ECP_3049"
"ilvG",0.847883464207559,7.76026373883164,66.0970084486184,2.55924560269115e-10,1.87361545009922e-08,"ECP_3962"
"ECP_0470",-0.83247001318613,7.38880360975278,64.159377730583,3.80675979954994e-10,2.70275394294955e-08,"ECP_0470"
"proP",0.888061412871946,9.15081421060754,64.1541353448633,3.81088901407295e-10,2.70275394294955e-08,"ECP_4354"
"ECP_3043",-1.39407802914328,4.40743021237996,64.0162379476547,3.92120415809255e-10,2.73820702670494e-08,"ECP_3043"
"ECP_3336",0.72979967988676,7.10641249431468,63.6995795932698,4.18735304849227e-10,2.87975689198582e-08,"ECP_3336"
"ybhL",0.875466738218752,6.42474997911706,63.4491873689821,4.41115320544949e-10,2.98839170142317e-08,"ECP_0800"
"bepA",0.842062286805374,7.38871535265886,63.2290011769234,4.61829216487074e-10,3.08271002005122e-08,"ECP_2496"
"gshB",0.790808093132562,8.52066989446979,62.3556526693457,5.54553357142297e-10,3.62396439061534e-08,"ECP_2941"
"ECP_4356",1.0802934653839,7.47046671131647,63.7546004153637,5.58884131621665e-10,3.62396439061534e-08,"ECP_4356"
"tqsA",1.51969952122358,4.76595712812534,62.1624766743264,5.7757668974028e-10,3.69242337286075e-08,"ECP_1545"
"proV",0.886197526207946,7.24310531806378,61.566280856,6.55150442227181e-10,4.13017757954052e-08,"ECP_2643"
"ECP_0717",2.76967302980207,8.14205637254644,72.9431023893322,1.07893300456572e-09,6.70859850373121e-08,"ECP_0717"
"ECP_4690",0.764369180853065,9.05859654054234,58.6031956119501,1.23918597449145e-09,7.60089883542796e-08,"ECP_4690"
"ECP_2933",-0.556906388623611,9.99453209356839,58.2839569170765,1.32875684745752e-09,8.0416364408129e-08,"ECP_2933"
"slyB",0.704702187614426,10.8414724424507,58.1423451868369,1.37063375287734e-09,8.18592974251347e-08,"ECP_1587"
"tolC",0.828792091359361,10.860721171125,57.7785224196764,1.48467422330284e-09,8.75186532411897e-08,"ECP_3127"
"bglA",0.686368227083282,9.01211063138183,57.6963962491744,1.51176346340343e-09,8.79730046203612e-08,"ECP_2895"
"ybjC",1.43748569529386,6.84251777661669,62.799417844533,2.34313753385517e-09,1.34626598305932e-07,"ECP_0864"
"ECP_1480",1.20572920258446,5.50811108683215,55.0149125894062,2.75118200654117e-09,1.5609518909613e-07,"ECP_1480"
"ECP_3048",-1.48352510490865,5.97601260570935,59.3068517957817,3.26247995293561e-09,1.82819709955244e-07,"ECP_3048"
"AKN40_0794",1.36699070195311,4.00026191057235,53.7924700780184,3.63475362695161e-09,2.01196911130894e-07,"ECP_3062"
"ECP_0808",0.808780106678519,6.01710433426716,52.6020783828268,4.7836879904844e-09,2.61604334804924e-07,"ECP_0808"
"ECP_0716",2.66892900169448,7.72455233671543,63.3195257180482,5.03365209709534e-09,2.7199698653233e-07,"ECP_0716"
"ECP_1775",-0.581636637395417,10.1812929885982,52.138829713587,5.32836371771594e-09,2.81474291317264e-07,"ECP_1775"
"ygdR",1.25446725581341,6.72605318668421,56.7259262842668,5.33306654621827e-09,2.81474291317264e-07,"ECP_2846"
"ECP_3491",0.954729589574515,8.61277705936262,53.5784463138554,5.72275264810896e-09,2.98569819192719e-07,"ECP_3491"
"ECP_4133",0.864309955440074,7.08017604002907,51.556371098119,6.10670493237713e-09,3.14981064637043e-07,"ECP_4133"
"glsA",1.2114052612167,4.56979074776358,50.243079436699,8.33091697268036e-09,4.24876765606698e-07,"ECP_0550"
"metK",-0.738523986354457,9.58515491674016,50.1725593194729,8.47208926580209e-09,4.27275701971952e-07,"ECP_2935"
"ECP_3278",0.904425137294905,6.97154532191753,50.0942265963685,8.63183898488158e-09,4.30548540136016e-07,"ECP_3278"
"ECP_3924",-0.691775188344045,6.32132847958369,49.9787260206035,8.87315922944727e-09,4.37774671113708e-07,"ECP_3924"
"ccdA",0.810317131994035,6.72492385679576,49.4798991822525,9.99933070508296e-09,4.88031850219049e-07,"ECP_0049"
"idi",1.29163688505717,4.52648774841807,48.9122233267053,1.14650160663662e-08,5.53613914098259e-07,"ECP_2882"
"ECP_2280",1.01588538814789,6.51895432354925,49.4409615834914,1.24709212446901e-08,5.95847489785771e-07,"ECP_2280"
"yieE",1.11901797659249,5.68509850777479,47.9645448153972,1.4433886987028e-08,6.82452219105419e-07,"ECP_3912"
"ECP_3038",-1.13396520588627,4.55696486555659,47.5876713544911,1.58289112016521e-08,7.4069513344638e-07,"ECP_3038"
"ECP_3627",0.675110960586395,8.1750001733835,47.4702549645582,1.62918022056988e-08,7.54576430731295e-07,"ECP_3627"
"ECP_1796",0.560355331965048,10.0488312126303,47.3628577660552,1.67275985194253e-08,7.66935047269409e-07,"ECP_1796"
"carA",-0.82895625891392,5.89068235361293,46.7730888714354,1.93481685427364e-08,8.78213370154805e-07,"ECP_0031"
"ycgZ",1.01554588946223,6.66868550885119,47.6799728615254,2.03633297687794e-08,9.1514013683653e-07,"ECP_1201"
"yadG",0.968558735930582,7.63457841662691,47.5419853130323,2.40182563646979e-08,1.05843558873169e-06,"ECP_0135"
"arnA",1.38635336741601,7.22796790278171,51.6914035164331,2.39288542872699e-08,1.05843558873169e-06,"ECP_2298"
"ECP_1544",1.19360541692019,5.183198408396,45.8029292177986,2.46344715948642e-08,1.07515256316431e-06,"ECP_1544"
"yqjF",1.7685454974723,4.09699382879506,46.8160783774053,2.54458294711053e-08,1.09998685685092e-06,"ECP_3197"
"rnt",-0.726460380738539,5.98430329983147,45.4006764173511,2.72510626908622e-08,1.16691107126249e-06,"ECP_1598"
"ECP_0128",-0.625713425157435,8.93721896082068,45.3622933586141,2.75154968665335e-08,1.16722280632893e-06,"ECP_0128"
"accB",0.57564817867474,10.4401494567791,45.2934126049983,2.79967927788668e-08,1.17664298540071e-06,"ECP_3340"
"clcA",0.698250150531719,7.68705124324696,44.9161622392125,3.07936509720501e-08,1.28231542901042e-06,"ECP_0165"
"ECP_4159",1.25783285392902,7.53390855452998,49.7921391794406,3.3541952083035e-08,1.38406291368087e-06,"ECP_4159"
"ECP_4373",0.495311505054667,9.0566976215707,44.4516664056965,3.46440137476851e-08,1.41665926487155e-06,"ECP_4373"
"accC",0.671049842478105,10.9409348053719,44.3069952064588,3.59435969308135e-08,1.45667845061574e-06,"ECP_3341"
"ECP_3007",-1.05226467600753,5.29200696022118,43.9733208303487,3.91392925143546e-08,1.57215264356332e-06,"ECP_3007"
"ECP_0059",-0.723410260761092,6.68164796026541,43.7401336162642,4.15480692726118e-08,1.62574729679642e-06,"ECP_0059"
"ygiC",0.632537544662862,8.39687392508892,43.7775255222133,4.11516125279393e-08,1.62574729679642e-06,"ECP_3129"
"ygiM",1.60730755997567,8.04871886638643,50.9304037049153,4.1256064487376e-08,1.62574729679642e-06,"ECP_3145"
"ECP_0718",3.01250640591332,5.37004802151494,50.2793770849817,5.25048671484717e-08,2.03691958963173e-06,"ECP_0718"
"ECP_0056",0.655029341544027,8.40062292853563,42.6024376762706,5.57358183661459e-08,2.14393965732149e-06,"ECP_0056"
"serS",-0.535066973789105,10.205948705713,42.404052265246,5.86894400902413e-08,2.23858292915635e-06,"ECP_0907"
"ECP_3039",-1.28599243758504,3.75466297386138,42.289793099075,6.04644614994745e-08,2.28706825621762e-06,"ECP_3039"
"rplS",-0.630421713047138,11.9555183709688,41.7955451757201,6.8814734190799e-08,2.5814056073722e-06,"ECP_2607"
"arnF",1.16387312749484,5.92392581060788,43.4305273246623,7.36788934770963e-08,2.72988644125887e-06,"ECP_2302"
"ECP_2610",-0.656127869099467,11.4479401776429,41.4897853874675,7.45772017440185e-08,2.72988644125887e-06,"ECP_2610"
"ilvD",0.739980194463048,7.14556473524444,41.5175765744225,7.40331685292278e-08,2.72988644125887e-06,"ECP_3964"
"ECP_1417",1.27152704789503,7.20377003657601,46.0487633690458,7.66413735289603e-08,2.77372216895338e-06,"ECP_1417"
"yieF",1.02778256542577,5.28795634453187,41.3686947589648,7.69969141414686e-08,2.77372216895338e-06,"ECP_3913"
"mexA",1.17922352103303,4.85407242139425,41.2146949937851,8.01934527974972e-08,2.86612663187275e-06,"ECP_1344"
"rimK",1.04418605885854,8.11210883716737,44.3520955722218,8.36440401915772e-08,2.96609608148101e-06,"ECP_0866"
"ECP_2510",-0.540665061457883,8.42330214802345,40.4978122613609,9.70094459951186e-08,3.4133788788515e-06,"ECP_2510"
"ECP_0127",-0.730928757855563,8.9609101231917,40.2174497661298,1.04555321174583e-07,3.65058925239565e-06,"ECP_0127"
"ECP_0816",1.91984460102332,7.60714145259403,46.4623425179067,1.12453114892228e-07,3.89637166790704e-06,"ECP_0816"
"metG",-0.508306368647642,9.11788575382889,39.8545703798629,1.15244795441653e-07,3.96284944325501e-06,"ECP_2152"
"ECP_0809",0.954650775048999,5.62890097268073,39.8003742823494,1.1693688138784e-07,3.99080078661209e-06,"ECP_0809"
"ECP_1127",-0.548468947275732,6.60635057172149,39.6847332818238,1.2063486685121e-07,4.08628104953463e-06,"ECP_1127"
"ECP_1768",0.60746173859259,8.54129931780734,39.2089894875336,1.37184562623713e-07,4.61244984999285e-06,"ECP_1768"
"yhaK",1.58160070361275,4.56292333570788,40.8964245767309,1.46151308411062e-07,4.87779991821919e-06,"ECP_3201"
"cybB",0.893587218305443,7.15554561166677,39.4949004940941,1.67784270416837e-07,5.55892557242353e-06,"ECP_1422"
"ECP_2857",0.927352763009328,4.6419649001644,37.5052708048363,2.18788380640083e-07,7.196235215401e-06,"ECP_2857"
"arnB",0.948465350571097,8.16289591157178,39.7907947131694,2.21119680432368e-07,7.19849853183962e-06,"ECP_2296"
"ECP_3847",1.95752782242251,7.63271059009051,43.2918595876594,2.22029036011797e-07,7.19849853183962e-06,"ECP_3847"
"cutF",0.656664905066731,6.59165509128129,37.272321225743,2.33392185950613e-07,7.51324207113357e-06,"ECP_0201"
"dcrB",0.647966448347022,8.83025013465609,37.053251206864,2.48058099325917e-07,7.87996120276993e-06,"ECP_3567"
"elfA",-1.07158945483747,6.43703047109038,39.1856587483347,2.48256103105552e-07,7.87996120276993e-06,"ECP_3811"
"ECP_3040",-1.18767925159131,3.66666848456906,36.7070665240006,2.73231825344562e-07,8.61249482804838e-06,"ECP_3040"
"yahA",-0.715076855738066,7.7506670674435,36.4631839968676,2.92561870950988e-07,9.15819539480367e-06,"ECP_0391"
"yeaJ",0.699466822682952,6.37017422259179,36.4300479386783,2.95296620089168e-07,9.18048875742969e-06,"ECP_1734"
"ECP_2632",-0.60570397804671,8.60434913237522,36.2782815271468,3.0816824044936e-07,9.51548056734454e-06,"ECP_2632"
"ydcL",0.828676043654197,6.66181266473803,36.4786579800771,3.13940273088396e-07,9.62820878073129e-06,"ECP_1435"
"ECP_1558",0.509131622139372,9.50336116677307,36.0964959577773,3.24362658100531e-07,9.88108795381417e-06,"ECP_1558"
"ECP_0354",0.995020627833229,5.06836724915642,36.0601146117382,3.27709308962456e-07,9.91648368920392e-06,"ECP_0354"
"ECP_2295",1.17358285218033,6.0413994037696,38.3950214601655,3.33961876375616e-07,1.00387613037677e-05,"ECP_2295"
"arnT",1.09880345490765,5.70325514333161,36.7900866616231,3.44286400016416e-07,1.02810261162797e-05,"ECP_2300"
"ECP_0715",1.47575941190327,6.056979608877,39.3259813940311,3.9812048934609e-07,1.18109078506007e-05,"ECP_0715"
"ECP_1791",-0.819521438439309,6.12441242199638,35.2070953839261,4.17471473733967e-07,1.23045650602499e-05,"ECP_1791"
"rseP",0.633548622045744,9.27002503144592,34.7179701791086,4.80233257002457e-07,1.40068677332418e-05,"ECP_0184"
"ECP_2106",-0.540669103514976,7.38479003556869,34.7095288986862,4.81399287593241e-07,1.40068677332418e-05,"ECP_2106"
"ECP_2750",-1.16493441478124,4.30227579313637,34.5387435193328,5.05638086733079e-07,1.46184157686716e-05,"ECP_2750"
"ECP_1751",-0.569055436813264,6.34769862102083,34.4665335395533,5.16267620007933e-07,1.48312577671899e-05,"ECP_1751"
"ECP_2849",0.510527477835493,6.65727198243811,34.4369444265542,5.20690541684854e-07,1.48642413126261e-05,"ECP_2849"
"ECP_1792",-0.809710794761361,6.92065196913856,34.6099380958133,5.38633203962269e-07,1.52803507049046e-05,"ECP_1792"
"ECP_0164",0.500262630091372,10.3908902008845,34.2163329368438,5.54943294579832e-07,1.56452646838376e-05,"ECP_0164"
"ECP_3442",0.755743264196674,5.65441433369744,34.0711442758538,5.7876598806491e-07,1.62161655544854e-05,"ECP_3442"
"yrfF",0.472640297693462,7.72523527048744,33.9048535591298,6.07371747624605e-07,1.69132537574729e-05,"ECP_3484"
"proX",0.855845182496991,6.50370393394938,33.9372378359924,6.53861617219483e-07,1.80968163448734e-05,"ECP_2645"
"ECP_0849",-0.582641876983238,8.59929425439874,33.6002024695416,6.6368417772737e-07,1.82573483800275e-05,"ECP_0849"
"ECP_3866",0.719515125841851,5.0366493934905,33.4017045734926,7.03294038736816e-07,1.92304315772675e-05,"ECP_3866"
"ECP_0060",-0.742086126300822,9.28244247561347,33.4760467312891,7.46725871526276e-07,2.02957409033399e-05,"ECP_0060"
"ECP_1255",-0.541177639875527,9.33527773786095,33.1622922738003,7.54384066542196e-07,2.03818409406847e-05,"ECP_1255"
"ECP_2708",0.783896223783694,5.51524897512721,33.0726618547544,7.74497600432552e-07,2.08014473867654e-05,"ECP_2708"
"arnC",1.16635143897565,6.35519311376802,35.5928085429496,7.90964464722194e-07,2.09952497390295e-05,"ECP_2297"
"ECP_4357",1.1758899162327,9.50042897903115,36.6689089687405,7.90184964599477e-07,2.09952497390295e-05,"ECP_4357"
"cpxP",1.67990925458321,8.87030572286694,37.4866418368439,8.10927873475737e-07,2.14000094052696e-05,"ECP_4123"
"ECP_1547",0.528291603357651,7.78552571142909,32.8691293103102,8.22284414707239e-07,2.15742714355847e-05,"ECP_1547"
"ECP_2653",0.452200794386573,9.06925453731789,32.4984323455332,9.17418738350392e-07,2.39221630449778e-05,"ECP_2653"
"mnmE",-0.471429034275231,8.06446439433846,32.4804648335035,9.22312961637171e-07,2.39221630449778e-05,"ECP_3907"
"mdaB",0.841205745731776,7.563294354383,33.5037598483533,1.00468670898259e-06,2.59106418867727e-05,"ECP_3114"
"ECP_3042",-1.34304683812209,4.22341783886253,32.154728606459,1.0976449269846e-06,2.81480809241982e-05,"ECP_3042"
"ECP_2303",1.21252536554644,6.15647667487626,34.6801724828268,1.10912860817674e-06,2.82827795085068e-05,"ECP_2303"
"ECP_0489",0.880060747782685,7.79662798431167,33.4699820241608,1.12246921351196e-06,2.84630601124626e-05,"ECP_0489"
